,Nose_x,Nose_y,P0,Neck_x,Neck_y,P1,RShoulder_x,RShoulder_y,P2,RElbow_x,RElbow_y,P3,RWrist_x,RWrist_y,P4,LShoulder_x,LShoulder_y,P5,LElbow_x,LElbow_y,P6,LWrist_x,LWrist_y,P7,MidHip_x,MidHip_y,P8,RHip_x,RHip_y,P9,RKnee_x,RKnee_y,P10,RAnkle_x,RAnkle_y,P11,LHip_x,LHip_y,P12,LKnee_x,LKnee_y,P13,LAnkle_x,LAnkle_y,P14,REye_x,REye_y,P15,LEye_x,LEye_y,P16,REar_x,REar_y,P17,LEar_x,LEar_y,P18,LBigToe_x,LBigToe_y,P19,LSmallToe_x,LSmallToe_y,P20,LHeel_x,LHeel_y,P21,RBigToe_x,RBigToe_y,P22,RSmallToe_x,RSmallToe_y,P23,RHeel_x,RHeel_y,P24
0,,,0.0,853.928,374.33,0.79194,903.981,365.6,0.766479,,,0.444614,,,0.246704,801.057,385.902,0.792588,712.68,397.814,0.68907,671.501,386.15,0.733433,904.214,530.257,0.831506,933.555,521.479,0.701427,936.433,559.731,0.51454,954.174,618.53,0.724508,877.515,536.188,0.74342,842.327,645.046,0.67505,886.373,651.059,0.531469,,,0.0,,,0.0,,,0.338338,812.776,344.831,0.540532,,,0.237618,,,0.362489,,,0.474112,,,0.216212,,,0.0,957.056,630.319,0.671578
1,,,0.0,856.851,365.593,0.877298,904.179,365.463,0.803018,,,0.0892161,,,0.0,803.955,368.485,0.790471,721.6,386.186,0.754213,668.548,403.701,0.701848,906.925,533.308,0.746273,936.484,527.315,0.629194,,,0.28598,954.018,601.003,0.655042,877.536,544.995,0.696671,853.992,645.116,0.527194,,,0.184294,,,0.0,,,0.0,,,0.335041,812.762,338.81,0.646302,,,0.0848489,,,0.0,,,0.167572,,,0.148074,,,0.179128,,,0.493601
2,,,0.0,857.105,362.4,0.872027,906.994,362.463,0.784085,,,0.133553,,,0.0,809.927,362.412,0.854321,742.242,385.955,0.71292,680.361,397.818,0.763987,907.145,524.369,0.78897,939.418,509.715,0.654569,,,0.386431,948.17,598.009,0.702495,880.625,530.272,0.780793,860.0,627.464,0.677565,,,0.288058,,,0.0,,,0.0,,,0.283651,812.918,324.261,0.671679,,,0.0,,,0.0,,,0.155456,,,0.0,,,0.0,951.227,612.685,0.608208
3,,,0.0535769,859.971,344.924,0.825622,907.152,341.996,0.755808,,,0.152801,,,0.0,812.777,356.592,0.801829,742.126,380.131,0.694697,692.168,406.654,0.660209,907.187,506.748,0.808784,936.509,500.79,0.689657,933.574,550.867,0.512431,948.248,592.094,0.691901,883.401,515.572,0.76985,868.776,600.871,0.736632,856.898,665.684,0.669797,,,0.0,,,0.0558926,,,0.25737,815.816,315.371,0.687885,,,0.477611,827.587,665.631,0.540334,857.078,680.361,0.531283,,,0.253979,,,0.0,,,0.476039
4,,,0.0,880.401,338.901,0.837853,921.719,338.828,0.719671,,,0.0706308,,,0.0,833.486,338.97,0.853097,783.42,362.64,0.699662,727.443,389.17,0.765167,915.824,500.817,0.74678,942.359,486.202,0.686673,930.684,565.595,0.589444,960.059,574.34,0.632179,889.419,506.711,0.734108,874.646,597.929,0.736594,856.983,671.516,0.841784,,,0.0,,,0.0660842,,,0.160095,830.507,297.862,0.643062,827.513,650.914,0.591995,827.589,665.686,0.647047,859.934,689.181,0.70774,,,0.337952,,,0.380933,983.572,556.73,0.543854
5,,,0.392492,895.246,315.383,0.812107,933.569,318.265,0.758068,,,0.114312,,,0.0,856.985,312.422,0.818757,830.452,341.943,0.657856,792.182,385.971,0.7675,924.584,480.266,0.751398,951.033,477.224,0.701571,,,0.498538,957.033,565.557,0.552653,895.269,483.264,0.717979,877.549,577.469,0.682238,862.914,665.705,0.742526,,,0.0,,,0.397073,,,0.0,836.406,271.396,0.784658,833.502,650.981,0.624726,836.299,665.613,0.665726,874.628,671.669,0.606477,,,0.22182,,,0.256455,977.738,550.826,0.522877
6,,,0.237212,889.398,312.397,0.787364,930.617,309.485,0.767501,,,0.179627,,,0.0,854.006,315.31,0.824631,839.329,412.551,0.742236,804.011,394.914,0.575157,918.838,480.153,0.719555,948.217,474.369,0.705102,930.58,553.801,0.682777,957.004,553.98,0.771165,889.432,483.115,0.707927,877.61,577.299,0.769062,877.615,665.657,0.790929,,,0.0,,,0.297172,,,0.0682662,836.334,268.285,0.773411,839.368,650.925,0.564683,842.259,665.598,0.630825,883.438,671.62,0.703521,,,0.458531,,,0.454156,974.803,550.786,0.694811
7,833.372,271.327,0.548228,889.339,288.874,0.753081,915.857,288.918,0.656649,,,0.0,,,0.0,862.957,288.867,0.780876,865.85,341.892,0.523453,,,0.140013,921.777,456.587,0.685676,948.149,450.82,0.625494,933.589,550.775,0.568433,954.242,559.684,0.676332,901.101,456.75,0.68084,880.408,553.873,0.650375,880.655,651.004,0.762827,,,0.0,833.375,265.332,0.56022,,,0.0,845.185,250.661,0.670838,,,0.419437,853.99,665.652,0.523947,895.201,668.658,0.55742,,,0.321937,,,0.323514,977.591,553.811,0.57958
8,,,0.227105,892.303,280.14,0.773292,918.774,280.103,0.678533,,,0.069863,,,0.0,868.76,280.135,0.793576,904.019,321.352,0.7346,930.633,359.565,0.72962,927.492,447.89,0.706559,948.192,439.125,0.648703,942.286,530.354,0.622758,954.264,559.736,0.616958,904.131,453.792,0.725153,874.603,542.043,0.667055,883.567,645.013,0.781321,,,0.0,,,0.243601,,,0.0683647,839.341,247.846,0.660433,,,0.479793,856.93,671.587,0.623555,904.034,653.904,0.648576,,,0.409692,,,0.423899,974.694,559.696,0.528888
9,,,0.455936,892.312,280.119,0.694794,904.02,274.296,0.581438,,,0.158242,,,0.406965,883.399,277.239,0.82334,927.731,315.455,0.712864,974.752,341.96,0.777754,924.61,447.867,0.639251,942.307,444.897,0.511837,,,0.440203,957.087,553.841,0.594043,906.981,450.759,0.619268,874.69,530.374,0.547798,892.339,630.407,0.651094,,,0.0,,,0.477762,,,0.0,854.039,244.805,0.695628,,,0.391496,857.089,659.759,0.513094,907.069,645.089,0.656486,,,0.425104,,,0.414029,977.613,550.961,0.521002
