,Nose_x,Nose_y,P0,Neck_x,Neck_y,P1,RShoulder_x,RShoulder_y,P2,RElbow_x,RElbow_y,P3,RWrist_x,RWrist_y,P4,LShoulder_x,LShoulder_y,P5,LElbow_x,LElbow_y,P6,LWrist_x,LWrist_y,P7,MidHip_x,MidHip_y,P8,RHip_x,RHip_y,P9,RKnee_x,RKnee_y,P10,RAnkle_x,RAnkle_y,P11,LHip_x,LHip_y,P12,LKnee_x,LKnee_y,P13,LAnkle_x,LAnkle_y,P14,REye_x,REye_y,P15,LEye_x,LEye_y,P16,REar_x,REar_y,P17,LEar_x,LEar_y,P18,LBigToe_x,LBigToe_y,P19,LSmallToe_x,LSmallToe_y,P20,LHeel_x,LHeel_y,P21,RBigToe_x,RBigToe_y,P22,RSmallToe_x,RSmallToe_y,P23,RHeel_x,RHeel_y,P24
0,,,0.0,848.169,344.927,0.855202,883.439,347.83,0.858325,,,0.251179,,,0.0,809.934,344.835,0.891489,780.435,409.677,0.853098,759.784,462.688,0.853208,862.865,465.523,0.814904,892.256,468.448,0.776602,857.107,521.398,0.858737,865.803,600.966,0.866424,836.376,462.616,0.826249,777.513,509.652,0.819111,745.107,574.502,0.790655,,,0.0,,,0.0594785,,,0.394364,812.885,315.291,0.827767,739.318,577.4,0.548205,730.433,577.451,0.631343,742.319,592.04,0.667754,842.223,603.892,0.616409,854.033,601.035,0.537181,877.482,618.476,0.832894
1,,,0.0,851.102,344.901,0.870068,886.414,347.827,0.86151,906.899,415.493,0.734823,,,0.242143,809.809,342.09,0.878582,777.518,409.537,0.845514,756.834,459.713,0.857042,859.981,462.628,0.839898,886.532,465.586,0.788659,859.847,515.567,0.858015,862.946,600.828,0.878524,833.456,459.742,0.84555,780.5,506.622,0.843477,742.209,574.487,0.860069,,,0.0,,,0.0,,,0.480278,815.833,312.469,0.815933,739.297,571.473,0.565189,727.452,574.329,0.645066,742.142,589.125,0.752789,851.103,600.929,0.567238,865.834,600.893,0.522712,868.8,612.732,0.818731
2,,,0.0,856.899,344.912,0.9132,892.331,347.805,0.835368,907.194,412.701,0.855239,904.018,471.446,0.82216,812.804,342.059,0.883391,777.492,400.834,0.800941,748.169,456.642,0.868166,857.021,462.698,0.832571,883.465,468.437,0.818983,859.901,515.553,0.850942,860.015,598.054,0.900312,830.411,459.787,0.819095,780.415,506.892,0.790566,742.164,574.3,0.812719,,,0.0,,,0.0,860.091,303.708,0.541896,827.575,312.385,0.758392,739.262,574.367,0.594364,724.61,574.397,0.665708,742.116,580.408,0.732637,854.041,598.084,0.524992,874.617,600.875,0.54124,862.841,612.656,0.817794
3,,,0.0,856.93,342.004,0.939223,895.205,344.906,0.835115,915.877,412.434,0.872631,909.981,459.767,0.870401,812.856,339.096,0.894678,774.563,391.914,0.829887,745.239,456.569,0.901525,856.894,459.696,0.84787,880.615,462.643,0.84165,859.94,521.497,0.85556,859.82,597.987,0.894159,827.514,456.8,0.833628,780.453,506.85,0.792376,739.356,574.308,0.837182,,,0.0,,,0.0,865.831,300.668,0.66405,830.508,303.654,0.711148,736.357,571.44,0.568423,721.634,571.532,0.677478,739.217,580.414,0.776688,,,0.49964,877.513,600.859,0.597298,857.085,609.756,0.804694
4,,,0.0,857.011,339.048,0.937303,898.22,341.803,0.885633,921.759,403.726,0.802992,927.724,439.114,0.880882,812.889,338.866,0.879836,771.68,391.902,0.837701,742.361,450.784,0.869371,856.814,459.533,0.850945,880.545,459.682,0.856163,859.949,515.609,0.850165,857.032,592.136,0.853288,824.652,456.668,0.831406,783.298,503.845,0.803391,739.356,565.604,0.809442,,,0.0,,,0.0,871.667,297.729,0.61939,833.412,297.793,0.767309,739.164,568.521,0.581945,721.628,568.571,0.672614,739.163,577.376,0.793513,,,0.475524,874.655,597.89,0.586416,856.967,600.988,0.819032
5,,,0.0,857.066,338.937,0.93437,901.082,338.892,0.878795,930.458,389.132,0.907813,936.459,433.162,0.83875,812.926,338.829,0.860755,768.718,388.912,0.882508,742.166,439.137,0.899803,853.992,456.7,0.845338,880.478,456.816,0.849974,859.96,512.607,0.861326,856.949,592.105,0.851632,821.643,453.79,0.818183,777.566,503.781,0.786515,739.331,559.681,0.811034,,,0.0,,,0.0,877.52,294.764,0.613569,833.534,294.845,0.78197,739.217,568.521,0.586568,721.656,568.494,0.645241,736.264,574.41,0.757543,865.853,594.959,0.507924,877.512,597.962,0.655439,853.997,600.936,0.792996
6,,,0.0,859.827,335.981,0.914235,903.929,335.964,0.870103,933.626,386.175,0.862285,954.157,430.201,0.838301,815.829,333.131,0.83129,765.837,386.005,0.886771,739.206,436.169,0.926595,848.163,453.746,0.80454,877.563,456.623,0.834031,859.919,515.58,0.85186,856.86,595.078,0.878256,818.674,447.913,0.790839,783.348,503.671,0.818683,739.308,556.75,0.818382,,,0.0,,,0.0,880.461,291.853,0.736958,836.262,294.71,0.865398,739.288,565.621,0.556516,721.684,562.668,0.597788,733.325,571.467,0.730641,871.734,595.007,0.501746,877.562,598.028,0.660949,851.048,601.019,0.787622
7,,,0.0,859.99,333.082,0.887797,907.072,335.948,0.873488,951.176,385.975,0.818577,974.692,412.569,0.724949,812.928,330.147,0.837538,765.739,383.078,0.852094,736.231,433.01,0.878948,839.437,453.658,0.810112,871.718,456.63,0.817134,859.878,518.491,0.845939,854.083,594.96,0.855589,812.921,442.004,0.80588,783.376,500.869,0.820791,739.374,553.791,0.827881,,,0.0,,,0.0,883.352,288.932,0.696988,836.408,291.724,0.848022,742.201,568.505,0.55807,727.459,562.646,0.560374,733.36,565.588,0.716807,877.525,594.947,0.585986,877.574,597.996,0.745058,845.211,600.872,0.809109
8,,,0.0,859.983,321.347,0.910632,906.962,318.551,0.904807,954.172,362.636,0.840932,986.443,388.983,0.771554,815.85,321.411,0.84146,765.687,374.319,0.829794,730.439,424.269,0.809844,845.211,444.935,0.776128,874.655,450.814,0.778386,857.103,518.529,0.850738,853.985,594.96,0.839046,815.788,439.054,0.814423,783.304,500.902,0.806752,739.249,553.761,0.809783,,,0.0,,,0.0,883.382,280.086,0.788841,836.533,285.988,0.793753,,,0.468737,724.512,553.946,0.501598,727.479,565.564,0.67393,874.607,595.007,0.565603,874.615,598.02,0.694591,842.333,600.834,0.781808
9,,,0.0,862.909,315.515,0.904306,907.025,315.43,0.895327,965.877,347.758,0.720285,1004.23,374.284,0.590795,821.629,315.487,0.864246,768.696,362.479,0.867677,736.334,409.558,0.899259,845.227,436.146,0.821001,874.647,441.946,0.780822,857.079,509.746,0.880463,854.042,594.942,0.837912,815.843,433.201,0.844718,786.214,497.858,0.818508,739.298,553.761,0.848269,,,0.0,,,0.0,883.48,271.414,0.78296,839.333,274.318,0.736981,,,0.488675,,,0.497528,733.32,562.682,0.714523,871.648,594.924,0.533587,877.516,597.904,0.710715,848.132,600.829,0.812477
