,Nose_x,Nose_y,P0,Neck_x,Neck_y,P1,RShoulder_x,RShoulder_y,P2,RElbow_x,RElbow_y,P3,RWrist_x,RWrist_y,P4,LShoulder_x,LShoulder_y,P5,LElbow_x,LElbow_y,P6,LWrist_x,LWrist_y,P7,MidHip_x,MidHip_y,P8,RHip_x,RHip_y,P9,RKnee_x,RKnee_y,P10,RAnkle_x,RAnkle_y,P11,LHip_x,LHip_y,P12,LKnee_x,LKnee_y,P13,LAnkle_x,LAnkle_y,P14,REye_x,REye_y,P15,LEye_x,LEye_y,P16,REar_x,REar_y,P17,LEar_x,LEar_y,P18,LBigToe_x,LBigToe_y,P19,LSmallToe_x,LSmallToe_y,P20,LHeel_x,LHeel_y,P21,RBigToe_x,RBigToe_y,P22,RSmallToe_x,RSmallToe_y,P23,RHeel_x,RHeel_y,P24
75,1086.5,468.516,0.701788,1036.55,474.281,0.745481,1024.65,468.475,0.832836,998.208,506.734,0.841927,998.314,562.651,0.817232,1051.22,474.349,0.719651,1107.14,474.318,0.573672,1154.23,465.545,0.657987,998.256,600.951,0.803019,989.468,603.831,0.776616,1080.71,680.37,0.764346,1151.35,783.372,0.723537,1004.21,600.816,0.699538,1092.34,653.872,0.822079,1071.73,765.701,0.83302,1080.68,459.619,0.706871,,,0.17017,1065.97,450.853,0.704157,,,0.0,,,0.46448,,,0.388891,1057.13,774.616,0.74773,1207.27,774.539,0.742914,1189.68,786.378,0.777549,1142.6,798.14,0.714262
76,1086.51,465.591,0.614088,1042.4,474.334,0.80114,1021.9,468.453,0.839892,998.137,506.868,0.818632,998.319,556.823,0.835907,1060.03,477.239,0.746039,1115.92,474.306,0.599878,1163.0,465.554,0.72353,1001.21,603.83,0.813158,989.417,603.967,0.753803,1080.7,686.224,0.786372,1148.38,786.312,0.744612,1018.81,600.968,0.765203,1095.33,656.833,0.842308,1071.94,765.721,0.823689,1080.65,456.828,0.580819,,,0.121583,1065.92,447.829,0.618479,,,0.0,,,0.438596,,,0.417717,1060.12,774.567,0.714332,1207.24,780.445,0.762399,1189.69,789.278,0.769378,1142.46,806.844,0.721375
77,1092.3,459.672,0.658905,1042.34,471.453,0.786961,1024.75,468.447,0.846129,998.142,506.801,0.829612,998.108,562.611,0.792999,1054.17,474.302,0.728993,1112.99,474.403,0.633609,1163.09,471.441,0.709134,1001.33,603.837,0.779754,995.374,603.939,0.783755,1089.45,686.24,0.772442,1145.4,786.29,0.772236,1018.8,601.003,0.731743,1095.39,651.021,0.858882,1071.9,765.649,0.814474,1086.55,453.77,0.569676,,,0.0978515,1065.98,439.124,0.639091,,,0.0,,,0.435759,,,0.40463,1062.95,771.658,0.741268,1207.17,780.409,0.761889,1189.64,789.257,0.80729,1139.53,803.975,0.750485
78,1089.41,462.544,0.592342,1042.44,471.389,0.800886,1024.79,465.56,0.845938,998.182,509.636,0.850504,998.174,568.584,0.833663,1057.1,471.456,0.733016,1113.07,474.366,0.665908,1162.98,474.324,0.703629,1004.17,601.036,0.7961,998.22,603.869,0.810071,1086.54,683.324,0.773552,1142.61,786.319,0.783872,1018.82,600.927,0.755896,1095.53,651.06,0.823778,1071.88,765.726,0.806917,1080.72,456.665,0.525528,,,0.099407,1066.01,442.002,0.581574,,,0.0,,,0.388909,,,0.376129,1063.05,774.624,0.689548,1207.13,783.311,0.759338,1189.57,789.384,0.802722,1139.48,804.031,0.752473
79,1089.48,459.604,0.781412,1042.47,468.493,0.805974,1024.83,465.484,0.85369,998.141,506.815,0.859415,992.421,559.781,0.8006,1057.16,471.425,0.731381,1112.97,471.406,0.657267,1160.12,468.519,0.693941,1007.16,600.913,0.7859,998.301,600.991,0.814645,1086.61,674.593,0.786577,1142.47,789.213,0.81578,1021.8,600.812,0.762294,1101.31,651.034,0.80046,1071.9,765.698,0.821902,1086.48,453.724,0.68507,,,0.112654,1066.0,439.047,0.704856,,,0.0,1101.28,786.279,0.532997,1098.39,771.683,0.502728,1062.99,771.622,0.713963,1204.23,783.396,0.78493,1189.46,792.218,0.800125,1136.51,809.749,0.781385
80,1095.38,453.781,0.614258,1045.37,462.701,0.86348,1024.7,462.638,0.876391,992.303,509.711,0.809288,980.612,574.45,0.840876,1068.84,465.543,0.795884,1118.93,474.417,0.749614,1166.02,462.655,0.79499,1004.22,600.841,0.751022,1001.16,600.919,0.797974,1092.4,680.363,0.775719,1142.53,786.401,0.812927,1015.95,598.031,0.645085,1104.18,650.974,0.784962,1074.74,762.907,0.819194,1092.51,441.954,0.534369,,,0.0,1071.81,436.097,0.654615,,,0.0,,,0.483524,1107.11,765.721,0.500521,1065.95,768.767,0.754133,1207.22,783.321,0.776063,1189.66,789.409,0.791714,1136.59,806.988,0.797372
81,1092.41,450.852,0.599132,1045.28,462.665,0.852147,1024.69,459.814,0.893578,995.227,506.812,0.849301,977.82,568.503,0.805492,1065.93,465.576,0.782994,1115.98,471.473,0.712411,1160.13,465.531,0.698634,1010.02,600.88,0.750642,1004.16,600.937,0.788956,1092.53,677.508,0.749612,1139.63,786.446,0.787456,1018.81,598.071,0.632633,1101.35,648.138,0.785332,1074.9,759.852,0.719223,1089.45,438.998,0.556754,,,0.0,1068.85,436.039,0.701055,,,0.0,,,0.35073,,,0.365163,1068.85,765.811,0.747233,1198.42,780.472,0.730583,1186.72,789.335,0.777553,1130.69,806.956,0.752634
82,1092.5,436.163,0.529892,1045.42,462.585,0.889818,1021.91,459.742,0.890455,989.386,506.828,0.835699,974.818,559.76,0.862605,1068.95,465.517,0.838032,1118.95,465.581,0.693667,1163.16,459.63,0.739359,1021.72,597.942,0.85396,1004.13,598.062,0.816276,1089.55,674.478,0.841003,1139.57,786.296,0.804762,1030.65,597.828,0.759382,1112.98,651.029,0.804111,1077.77,762.735,0.767648,,,0.404348,,,0.0612912,1065.91,430.269,0.516636,,,0.0,,,0.320201,,,0.326865,1068.88,765.861,0.771539,1198.39,777.542,0.76219,1186.56,789.211,0.800902,1130.72,804.046,0.755638
83,1095.36,436.21,0.83914,1045.44,459.537,0.940345,1021.9,456.82,0.926433,980.632,506.727,0.87896,974.653,559.7,0.875425,1068.98,459.57,0.877433,1116.09,459.741,0.885904,1166.01,456.665,0.87571,1024.67,597.987,0.864422,1012.96,600.87,0.809937,1092.51,674.476,0.811965,1139.45,786.426,0.800183,1039.41,597.831,0.747203,1112.98,647.996,0.794988,1083.61,756.926,0.718596,1092.42,433.046,0.799739,,,0.0,1068.93,430.121,0.805386,,,0.0,,,0.306041,,,0.318987,1071.8,765.738,0.743571,1198.43,774.581,0.743437,1186.58,786.46,0.766246,1124.88,806.856,0.762697
84,1089.52,436.017,0.693407,1048.26,453.766,0.927005,1021.71,453.745,0.885338,977.603,500.814,0.871745,951.241,550.881,0.921199,1074.86,453.766,0.875014,1119.09,450.837,0.808095,1168.94,438.987,0.827398,1024.65,592.037,0.804348,1010.07,594.945,0.765081,1095.37,668.639,0.816899,1139.64,783.366,0.806526,1036.56,589.127,0.713388,1115.9,648.01,0.829493,1086.51,756.899,0.770147,1083.58,430.195,0.625893,,,0.111369,1065.88,421.334,0.679402,,,0.0,,,0.457606,,,0.388253,1071.84,762.872,0.81679,1204.22,765.692,0.755125,1189.49,780.399,0.747739,1133.69,795.148,0.784893
