,Nose_x,Nose_y,P0,Neck_x,Neck_y,P1,RShoulder_x,RShoulder_y,P2,RElbow_x,RElbow_y,P3,RWrist_x,RWrist_y,P4,LShoulder_x,LShoulder_y,P5,LElbow_x,LElbow_y,P6,LWrist_x,LWrist_y,P7,MidHip_x,MidHip_y,P8,RHip_x,RHip_y,P9,RKnee_x,RKnee_y,P10,RAnkle_x,RAnkle_y,P11,LHip_x,LHip_y,P12,LKnee_x,LKnee_y,P13,LAnkle_x,LAnkle_y,P14,REye_x,REye_y,P15,LEye_x,LEye_y,P16,REar_x,REar_y,P17,LEar_x,LEar_y,P18,LBigToe_x,LBigToe_y,P19,LSmallToe_x,LSmallToe_y,P20,LHeel_x,LHeel_y,P21,RBigToe_x,RBigToe_y,P22,RSmallToe_x,RSmallToe_y,P23,RHeel_x,RHeel_y,P24
0,,,0.087476,833.36,388.991,0.808453,836.389,388.941,0.739161,821.664,436.207,0.671493,786.355,435.97,0.884189,824.615,386.182,0.823271,877.493,424.302,0.604121,,,0.265791,874.58,486.207,0.732599,886.439,489.039,0.683913,833.441,547.992,0.770184,827.533,609.708,0.762342,859.875,486.17,0.715873,789.293,542.071,0.791668,762.833,618.497,0.845568,,,0.0,,,0.0762615,,,0.152859,809.85,362.509,0.552884,733.379,606.782,0.671957,736.358,621.389,0.806793,768.643,624.489,0.812297,,,0.488026,,,0.412052,836.316,621.467,0.762552
1,,,0.0796146,833.422,388.952,0.803392,836.346,386.196,0.740024,833.331,436.184,0.706618,786.393,433.247,0.874584,830.432,386.168,0.850119,877.555,433.056,0.718817,,,0.480943,874.642,494.979,0.729648,883.471,497.836,0.670848,833.353,550.906,0.768854,824.637,609.768,0.740236,862.867,494.938,0.726842,789.423,539.149,0.780578,762.675,615.662,0.802438,,,0.0,,,0.0623069,,,0.145339,809.752,362.582,0.521173,727.467,609.759,0.648991,736.22,621.484,0.786723,765.728,624.457,0.762066,,,0.494535,,,0.407019,833.544,621.505,0.739
2,,,0.0888305,833.443,388.904,0.827448,836.472,388.894,0.747301,815.87,436.235,0.787407,783.341,436.163,0.863443,827.496,386.105,0.835206,860.089,412.656,0.771387,883.597,442.026,0.719078,865.874,489.133,0.776255,880.645,492.015,0.753088,830.553,553.742,0.787215,824.592,612.646,0.745389,857.053,489.034,0.792101,789.267,542.041,0.814951,759.814,615.628,0.788185,,,0.0,,,0.0752647,,,0.218537,809.766,362.501,0.604068,724.552,612.642,0.677384,733.29,621.47,0.783553,762.858,624.478,0.770641,792.184,615.569,0.53467,,,0.447924,836.299,621.509,0.771336
3,,,0.0,836.302,386.176,0.827658,842.25,386.193,0.725601,815.85,439.088,0.772897,783.329,436.217,0.837981,830.391,386.091,0.87168,860.013,412.678,0.810318,880.648,444.931,0.813254,862.948,497.958,0.794681,880.546,500.855,0.790664,827.596,553.758,0.786043,815.78,615.622,0.77995,856.91,495.004,0.770643,786.209,547.842,0.789553,756.941,615.59,0.78265,,,0.0,,,0.0,,,0.168119,807.004,362.518,0.576926,721.585,603.931,0.701557,724.576,618.558,0.756819,762.843,624.396,0.826078,789.362,615.625,0.559034,,,0.461454,827.586,621.595,0.7268
4,,,0.101976,836.329,386.162,0.836498,845.18,386.162,0.73597,818.682,439.101,0.752583,786.223,439.012,0.84316,830.382,386.129,0.873685,859.885,415.551,0.825494,880.581,456.575,0.839622,865.793,500.742,0.796791,880.637,500.838,0.796407,830.436,550.955,0.812175,812.957,615.624,0.802919,856.913,497.857,0.782725,783.403,547.851,0.797703,756.909,612.657,0.757909,,,0.0,,,0.0837339,,,0.164542,809.803,362.456,0.620203,724.605,603.813,0.660428,730.421,615.671,0.719926,762.81,624.357,0.823791,,,0.499552,,,0.407288,827.509,621.628,0.727656
5,,,0.0,833.559,386.085,0.795943,839.336,386.019,0.711321,815.876,436.228,0.650764,786.364,442.018,0.749248,827.533,386.133,0.831521,857.117,421.356,0.796796,877.634,456.72,0.805936,857.022,503.693,0.835184,874.646,503.752,0.757056,830.457,553.765,0.810324,815.81,615.583,0.777191,845.169,503.64,0.783808,783.309,550.763,0.806361,745.188,618.467,0.790775,,,0.0,,,0.0,,,0.0,,,0.19166,721.555,603.898,0.671766,721.613,618.494,0.748685,753.93,624.486,0.760131,786.423,612.717,0.579888,,,0.492725,830.491,621.625,0.756236
6,,,0.0,836.502,389.011,0.829721,856.879,388.955,0.743168,,,0.402617,792.266,447.855,0.597229,827.501,388.978,0.893427,856.953,430.173,0.751048,868.797,456.801,0.595458,854.013,503.864,0.819113,868.757,506.625,0.758838,830.45,553.869,0.812392,815.888,618.544,0.801177,836.468,503.852,0.81331,777.492,550.959,0.820309,745.229,618.587,0.807943,,,0.0,,,0.0,,,0.16936,810.005,359.559,0.597561,718.592,606.817,0.700602,718.752,618.618,0.799327,756.94,624.566,0.79081,789.217,612.715,0.566781,,,0.464531,830.488,624.472,0.770217
7,,,0.0,842.234,389.066,0.827845,859.998,389.068,0.766429,,,0.379625,,,0.115053,827.516,389.029,0.887033,856.856,427.297,0.717658,865.791,459.624,0.697424,856.94,503.796,0.845521,877.496,503.857,0.807595,827.565,553.967,0.810649,812.894,621.402,0.860146,839.286,503.752,0.806333,780.449,550.973,0.830996,745.186,618.554,0.82331,,,0.0,,,0.0,,,0.172345,812.839,362.384,0.603279,718.754,606.761,0.698299,721.581,618.556,0.802908,756.864,624.554,0.829652,786.289,615.591,0.559624,,,0.469798,821.704,624.639,0.705501
8,,,0.0,845.196,389.097,0.840278,865.804,392.055,0.729885,,,0.402979,,,0.206181,827.494,388.93,0.894814,845.238,415.589,0.710176,860.027,459.559,0.784167,856.908,503.783,0.84921,877.483,503.907,0.82936,830.423,556.742,0.830301,813.003,621.487,0.872404,836.455,503.664,0.803986,777.505,553.733,0.827509,745.194,621.362,0.827277,,,0.0,,,0.0,,,0.167345,812.902,362.489,0.532973,718.649,606.846,0.677022,718.762,618.631,0.799499,756.954,627.394,0.830075,786.415,618.524,0.583328,,,0.466647,824.619,627.419,0.73916
9,,,0.06416,848.109,391.915,0.815115,865.818,394.866,0.728213,,,0.40534,,,0.278281,827.52,389.027,0.881374,851.121,430.256,0.70409,859.978,462.6,0.695343,853.953,506.698,0.827621,871.697,506.833,0.795204,827.551,556.838,0.806558,812.857,621.548,0.902762,836.268,503.907,0.842134,774.572,553.809,0.845533,745.173,618.583,0.820025,,,0.0,,,0.0577124,,,0.144229,812.866,362.456,0.622917,718.624,606.852,0.684289,718.722,618.632,0.790396,756.946,624.588,0.817415,786.392,618.626,0.560233,,,0.448599,818.681,627.476,0.731113
