,Nose_x,Nose_y,P0,Neck_x,Neck_y,P1,RShoulder_x,RShoulder_y,P2,RElbow_x,RElbow_y,P3,RWrist_x,RWrist_y,P4,LShoulder_x,LShoulder_y,P5,LElbow_x,LElbow_y,P6,LWrist_x,LWrist_y,P7,MidHip_x,MidHip_y,P8,RHip_x,RHip_y,P9,RKnee_x,RKnee_y,P10,RAnkle_x,RAnkle_y,P11,LHip_x,LHip_y,P12,LKnee_x,LKnee_y,P13,LAnkle_x,LAnkle_y,P14,REye_x,REye_y,P15,LEye_x,LEye_y,P16,REar_x,REar_y,P17,LEar_x,LEar_y,P18,LBigToe_x,LBigToe_y,P19,LSmallToe_x,LSmallToe_y,P20,LHeel_x,LHeel_y,P21,RBigToe_x,RBigToe_y,P22,RSmallToe_x,RSmallToe_y,P23,RHeel_x,RHeel_y,P24
0,,,0.0,927.514,362.401,0.941922,948.271,362.618,0.919415,968.787,391.927,0.78648,977.613,409.69,0.836018,903.976,356.659,0.898127,862.857,383.144,0.873915,874.686,403.694,0.741056,906.975,433.102,0.939475,924.67,433.2,0.868505,930.732,477.215,0.849174,951.027,509.686,0.878703,892.298,433.02,0.835739,880.413,459.771,0.845519,865.861,503.716,0.841844,,,0.0,,,0.0,945.242,341.875,0.523104,,,0.492697,877.61,503.755,0.531495,871.675,500.835,0.569199,865.817,503.909,0.734697,960.0,509.746,0.593564,965.839,515.538,0.660518,951.007,521.382,0.812136
1,,,0.0,927.502,362.404,0.940673,948.261,362.623,0.918244,968.778,391.936,0.784361,977.621,409.721,0.834523,903.968,356.665,0.897808,862.85,383.151,0.874922,877.467,403.695,0.739023,906.97,433.101,0.939528,924.665,433.2,0.868681,930.729,477.218,0.850702,951.028,509.693,0.877694,892.289,433.02,0.836669,880.41,459.774,0.845015,865.863,503.721,0.841863,,,0.0,,,0.0,945.222,341.874,0.517386,,,0.498514,877.617,503.765,0.534227,871.683,500.843,0.57053,865.816,503.913,0.73529,960.007,509.749,0.591838,965.846,515.541,0.660671,951.006,521.39,0.811282
2,,,0.0,927.472,359.45,0.900485,948.209,359.611,0.871019,968.859,386.052,0.797235,980.67,403.7,0.811409,903.921,350.766,0.864072,862.831,374.313,0.811055,877.526,400.725,0.734729,907.044,430.121,0.906366,924.695,430.19,0.857732,945.225,474.344,0.822501,957.09,506.804,0.855692,895.265,427.299,0.812551,883.62,459.567,0.858381,883.345,500.813,0.904031,,,0.0,,,0.0,945.222,339.062,0.514536,,,0.424364,889.33,497.93,0.589202,883.419,497.865,0.62137,883.377,503.85,0.84847,974.746,506.886,0.593711,977.688,509.735,0.696964,957.046,512.673,0.810709
3,,,0.0,927.472,359.45,0.900529,948.205,359.61,0.871044,968.852,386.055,0.797912,980.671,403.707,0.812258,903.927,350.762,0.865248,862.838,374.309,0.811221,877.536,400.717,0.734422,907.036,430.114,0.906814,924.685,430.186,0.856736,945.225,474.343,0.822427,957.097,506.802,0.855575,895.257,427.29,0.811768,883.623,459.561,0.857836,883.347,500.812,0.904463,,,0.0,,,0.0,945.222,339.057,0.519795,,,0.424391,889.339,497.932,0.59218,883.427,497.865,0.624015,883.377,503.849,0.848886,974.767,506.879,0.596036,977.702,509.732,0.69789,957.05,512.673,0.810715
4,,,0.0,927.48,359.46,0.903726,948.21,359.636,0.874862,968.862,386.086,0.798574,980.7,403.713,0.807726,903.935,350.767,0.865153,862.839,374.303,0.812466,877.54,400.716,0.73685,907.031,430.122,0.909128,924.678,430.199,0.85829,945.226,474.349,0.82233,957.093,506.804,0.855463,895.247,427.297,0.81141,883.623,459.556,0.857455,883.346,500.812,0.904877,,,0.0,,,0.0,945.235,339.071,0.519657,,,0.42009,889.348,497.932,0.593439,883.433,497.863,0.624437,883.374,503.846,0.848149,974.752,506.884,0.595181,977.693,509.734,0.698678,957.045,512.673,0.810977
5,,,0.0,927.533,353.715,0.896598,945.309,359.48,0.834987,968.84,380.184,0.754429,995.205,400.819,0.800622,904.112,347.78,0.877515,868.766,365.476,0.847352,883.395,400.804,0.816901,909.926,424.304,0.87758,927.532,424.306,0.855825,951.253,465.513,0.880412,974.593,506.667,0.853179,901.181,424.311,0.859311,898.126,462.558,0.787934,901.071,506.682,0.850521,,,0.0588268,,,0.0,948.213,338.906,0.671864,,,0.278905,906.967,503.764,0.507559,898.138,503.722,0.532741,901.156,509.665,0.725927,980.572,503.916,0.569397,989.429,506.715,0.654001,974.561,509.751,0.803463
6,,,0.0,927.531,353.721,0.896098,945.303,359.48,0.834321,968.841,380.2,0.754147,995.217,403.654,0.801555,904.12,347.789,0.878019,868.806,365.483,0.842531,883.413,400.792,0.810317,909.93,424.309,0.877401,927.532,424.318,0.857071,951.258,465.521,0.880618,974.605,506.677,0.858543,901.189,424.314,0.860393,898.135,462.551,0.788321,901.076,506.683,0.854365,,,0.0612164,,,0.0,948.205,338.91,0.674971,,,0.278802,906.98,503.773,0.509227,898.147,503.728,0.534378,901.155,509.665,0.730558,980.599,503.917,0.575771,989.455,506.722,0.661482,974.568,509.764,0.804855
7,,,0.078125,930.431,344.888,0.925365,951.115,353.644,0.838339,974.741,368.469,0.722613,1001.22,385.984,0.605593,907.049,341.959,0.899815,883.421,362.461,0.56797,,,0.191403,915.842,415.532,0.85789,930.502,415.457,0.863381,957.007,456.7,0.896338,977.659,500.777,0.865157,904.052,415.538,0.894363,904.044,456.681,0.870994,906.878,503.727,0.93418,,,0.0938424,,,0.0,951.214,336.0,0.685527,,,0.258196,915.89,503.68,0.610152,907.093,503.683,0.632166,906.921,506.726,0.897048,992.349,497.868,0.623157,995.373,500.825,0.731855,977.589,503.897,0.853373
8,,,0.0785618,930.432,344.887,0.925542,951.116,353.643,0.838478,974.743,368.47,0.723768,1001.23,385.985,0.608648,907.047,341.959,0.900063,883.42,362.461,0.569774,,,0.192045,915.842,415.533,0.857596,930.503,415.459,0.863087,957.009,456.701,0.896437,977.659,500.778,0.865252,904.051,415.539,0.89411,904.045,456.68,0.870863,906.878,503.727,0.934627,,,0.0943625,,,0.0,951.215,335.999,0.687164,,,0.259306,915.893,503.68,0.610942,907.097,503.683,0.632542,906.92,506.727,0.897365,992.352,497.869,0.623892,998.113,500.825,0.732504,977.59,503.898,0.853527
9,,,0.0779367,930.43,344.889,0.925105,951.113,353.645,0.837035,974.744,368.465,0.72275,1001.23,385.98,0.605972,907.047,341.96,0.898473,883.423,362.477,0.563939,,,0.191948,915.846,415.534,0.857755,930.504,415.458,0.863095,957.003,456.695,0.896595,977.658,500.775,0.865443,904.055,415.54,0.894866,904.043,456.681,0.870547,906.879,503.726,0.933783,,,0.093245,,,0.0,951.211,336.002,0.681267,,,0.252815,915.89,503.68,0.609962,907.092,503.682,0.632,906.922,506.726,0.897159,992.345,497.866,0.623147,995.371,500.822,0.731804,977.59,503.896,0.853243
