,Nose_x,Nose_y,P0,Neck_x,Neck_y,P1,RShoulder_x,RShoulder_y,P2,RElbow_x,RElbow_y,P3,RWrist_x,RWrist_y,P4,LShoulder_x,LShoulder_y,P5,LElbow_x,LElbow_y,P6,LWrist_x,LWrist_y,P7,MidHip_x,MidHip_y,P8,RHip_x,RHip_y,P9,RKnee_x,RKnee_y,P10,RAnkle_x,RAnkle_y,P11,LHip_x,LHip_y,P12,LKnee_x,LKnee_y,P13,LAnkle_x,LAnkle_y,P14,REye_x,REye_y,P15,LEye_x,LEye_y,P16,REar_x,REar_y,P17,LEar_x,LEar_y,P18,LBigToe_x,LBigToe_y,P19,LSmallToe_x,LSmallToe_y,P20,LHeel_x,LHeel_y,P21,RBigToe_x,RBigToe_y,P22,RSmallToe_x,RSmallToe_y,P23,RHeel_x,RHeel_y,P24
10,,,0.0,906.899,471.467,0.873339,951.051,459.573,0.889968,1001.23,527.294,0.891429,1048.26,571.437,0.90375,860.008,486.076,0.850914,862.93,565.586,0.519621,,,0.462354,921.706,624.407,0.792943,951.161,621.501,0.815763,998.36,686.232,0.819327,1030.63,739.257,0.765678,886.465,624.582,0.744346,909.982,653.873,0.752779,904.08,736.216,0.796004,,,0.0,,,0.0,927.662,415.473,0.64113,880.602,427.314,0.501581,,,0.420824,886.463,742.262,0.512566,903.979,745.133,0.732737,1027.78,765.746,0.576488,1045.32,762.87,0.590795,1042.34,751.028,0.667094
11,,,0.330199,907.006,462.545,0.897913,951.22,456.682,0.900901,1001.2,524.328,0.865712,1045.43,562.687,0.88879,860.042,480.127,0.840401,854.014,556.786,0.689861,,,0.351336,921.679,621.506,0.774081,951.197,618.6,0.79369,998.365,680.413,0.814828,1030.64,742.227,0.767536,886.391,624.385,0.751375,907.092,650.946,0.738473,904.023,730.462,0.78358,,,0.368982,,,0.0,936.489,409.719,0.713357,,,0.370593,,,0.438604,886.441,742.268,0.526196,901.148,742.253,0.714223,1027.73,762.775,0.504917,1045.39,759.871,0.548717,1039.43,759.874,0.731614
12,,,0.277782,907.169,456.728,0.934438,951.244,453.69,0.882135,998.365,512.664,0.854859,1045.27,559.67,0.883989,868.801,459.6,0.841187,839.411,503.751,0.746843,836.43,547.988,0.88757,918.75,618.541,0.752991,951.092,612.734,0.759303,998.215,677.429,0.806256,1027.72,739.126,0.773899,883.461,621.422,0.724991,906.964,647.99,0.761375,903.938,733.394,0.791682,,,0.318331,,,0.0,939.384,409.461,0.692193,,,0.450752,,,0.496358,886.39,742.223,0.602084,901.153,745.151,0.747134,1021.88,762.701,0.524912,,,0.491808,1039.51,748.094,0.663121
13,,,0.0772182,907.159,453.777,0.899359,954.045,444.924,0.851003,998.262,509.768,0.863529,1036.54,553.907,0.876462,865.783,456.814,0.840805,833.529,503.862,0.790628,818.792,545.049,0.811309,915.847,615.607,0.743709,951.141,609.753,0.771497,998.292,677.461,0.81781,1027.74,742.185,0.775414,880.612,618.5,0.712949,906.997,642.147,0.747998,898.148,733.334,0.742463,,,0.0967842,,,0.0,933.588,400.763,0.649229,,,0.435187,,,0.470127,883.414,742.164,0.579201,895.203,742.319,0.717267,,,0.461221,1045.37,751.073,0.505265,1039.42,759.797,0.706965
14,,,0.0,907.179,441.947,0.875036,954.05,436.207,0.899738,998.254,506.66,0.90523,1030.63,553.74,0.899603,865.817,447.862,0.808166,830.513,497.906,0.802238,810.001,533.326,0.891845,918.81,609.735,0.725373,951.185,606.783,0.772023,1001.08,677.476,0.827186,1027.73,742.13,0.758792,883.539,609.778,0.676081,904.189,642.092,0.75127,895.3,739.18,0.782084,,,0.0,,,0.0,930.507,391.9,0.569617,883.448,397.892,0.525007,,,0.434649,,,0.481644,892.285,748.123,0.725419,,,0.396563,,,0.49373,1039.47,759.767,0.67406
15,,,0.0,909.98,436.21,0.905069,954.272,436.049,0.898498,998.197,503.815,0.873178,1024.81,550.947,0.935772,862.883,439.142,0.83827,815.776,489.107,0.832626,795.14,530.389,0.859935,915.804,601.023,0.756227,951.194,600.928,0.803821,998.226,671.62,0.839751,1024.87,739.178,0.773745,880.513,603.851,0.710716,904.087,636.244,0.775487,889.385,736.266,0.78706,,,0.0,,,0.0,933.484,389.079,0.599501,883.571,392.041,0.527025,,,0.438309,880.425,736.342,0.5486,889.368,745.229,0.760287,,,0.403755,,,0.435958,1030.7,753.993,0.679854
16,,,0.0,912.978,435.97,0.884265,960.013,433.29,0.85754,998.238,503.75,0.843381,1021.85,547.978,0.90926,865.845,433.289,0.853349,812.796,483.134,0.897351,786.459,527.277,0.911569,918.788,600.846,0.73972,953.993,598.028,0.800903,998.206,671.577,0.82497,1024.79,739.222,0.789153,880.495,600.833,0.691364,904.164,636.218,0.754401,889.31,730.451,0.754327,,,0.0,,,0.0,933.605,386.192,0.630961,886.441,389.027,0.574098,,,0.43262,877.625,736.238,0.531346,886.479,742.353,0.747097,,,0.466614,,,0.48024,1030.64,753.995,0.692146
17,,,0.0,912.943,433.054,0.867904,960.008,433.066,0.843093,998.109,497.863,0.778134,1018.83,542.023,0.843848,862.987,432.988,0.83838,812.879,480.116,0.856282,777.51,518.538,0.78683,924.656,597.882,0.727459,954.201,594.992,0.739486,995.328,668.708,0.792695,1024.63,739.258,0.789284,883.434,595.058,0.670668,903.923,645.03,0.775569,889.312,736.218,0.773772,,,0.0,,,0.0,933.553,386.121,0.624117,886.511,388.953,0.546389,,,0.475912,871.724,736.33,0.616111,892.299,745.194,0.75188,,,0.433514,,,0.39561,1027.74,756.879,0.704274
18,,,0.0,918.813,430.233,0.848974,968.823,433.014,0.840816,998.317,503.715,0.797234,1007.06,547.881,0.813085,865.852,430.098,0.809309,809.919,474.358,0.807444,765.87,506.873,0.845114,921.766,597.871,0.739208,954.151,597.857,0.78097,998.176,671.682,0.819811,1021.82,742.264,0.79008,883.369,595.009,0.720169,898.188,645.148,0.783409,883.437,742.085,0.836848,,,0.0,,,0.0,939.376,385.949,0.566496,889.429,386.07,0.546831,,,0.425224,,,0.389236,880.489,756.927,0.771191,,,0.387619,,,0.453961,1024.72,762.766,0.780209
19,,,0.0,921.728,430.127,0.844628,971.758,430.249,0.863828,998.229,524.39,0.844786,,,0.294582,868.749,427.25,0.783936,809.889,462.651,0.752968,762.737,506.654,0.834385,927.53,595.068,0.780823,957.061,594.973,0.754718,992.428,671.617,0.80998,1018.89,745.192,0.768315,889.326,595.03,0.705096,886.467,659.826,0.793819,880.534,742.215,0.853952,,,0.0,,,0.0,,,0.44874,886.522,383.035,0.580113,,,0.380694,860.023,742.113,0.523372,880.498,762.659,0.760277,998.2,762.691,0.501048,,,0.416439,1024.71,762.883,0.825245
20,,,0.0,924.576,424.278,0.83092,974.551,430.196,0.857627,998.088,524.349,0.783436,,,0.384765,871.681,415.609,0.799945,812.839,459.529,0.840709,762.694,489.075,0.811713,927.49,595.041,0.765659,957.094,594.951,0.742094,992.367,671.569,0.797287,1015.94,748.073,0.753066,886.406,594.986,0.713998,886.388,653.9,0.778311,880.424,739.184,0.784268,,,0.0,,,0.0,945.279,377.208,0.509722,889.355,371.37,0.547747,,,0.379685,859.893,739.254,0.549812,880.451,756.853,0.664591,,,0.48873,,,0.471321,1021.75,765.653,0.806744
21,,,0.0,924.629,418.422,0.862175,974.645,430.169,0.861844,995.244,512.664,0.709702,,,0.150622,871.649,412.68,0.828851,809.808,456.549,0.812926,751.029,486.22,0.797948,927.466,592.102,0.771534,954.286,589.171,0.745691,989.447,671.57,0.82042,1013.01,753.941,0.757113,886.424,589.192,0.722114,883.58,656.869,0.799263,874.697,742.251,0.797799,,,0.0,,,0.0,942.368,371.345,0.542976,889.392,371.301,0.549507,,,0.404286,,,0.495782,874.574,762.678,0.736903,,,0.417622,,,0.420534,1021.71,765.803,0.815869
22,,,0.0,924.609,415.467,0.883116,974.644,427.231,0.832478,989.457,503.67,0.560194,,,0.0,871.658,412.486,0.84887,807.009,453.684,0.79775,745.205,483.228,0.832784,927.519,589.156,0.76551,957.084,589.1,0.728014,989.398,671.524,0.831386,1004.22,750.999,0.773889,886.488,586.162,0.703529,883.453,653.868,0.823056,868.764,739.306,0.781068,,,0.0,,,0.0,951.052,371.361,0.614789,895.206,365.516,0.572357,,,0.394218,856.989,739.203,0.50607,865.871,754.002,0.69668,,,0.0,,,0.0,1007.14,765.776,0.746858
23,,,0.0,924.59,412.547,0.896351,974.75,415.55,0.864167,998.156,500.889,0.698312,,,0.0,865.848,409.669,0.840367,807.003,447.926,0.758887,742.33,483.158,0.874363,927.469,586.213,0.756891,957.041,586.18,0.735596,983.628,671.471,0.826755,1001.34,753.968,0.760674,886.39,583.222,0.712107,883.459,647.988,0.844132,865.885,739.196,0.771406,,,0.0,,,0.0,948.165,365.542,0.624001,892.346,365.4,0.584011,,,0.362272,,,0.400524,862.893,753.944,0.715677,,,0.321193,,,0.366164,1007.11,768.689,0.695053
24,,,0.0,924.705,409.704,0.902668,974.737,412.688,0.867657,992.418,489.053,0.625439,,,0.0,871.675,406.699,0.804525,812.828,436.229,0.812539,745.187,477.346,0.82242,927.534,580.318,0.774396,957.129,580.312,0.731645,980.654,668.636,0.841873,1001.15,756.882,0.796069,886.471,577.455,0.720037,880.575,645.145,0.853671,859.992,733.342,0.753069,,,0.0,,,0.0,948.225,365.369,0.592483,898.144,362.475,0.533023,,,0.423605,842.338,736.32,0.54529,860.027,748.094,0.699265,,,0.361258,,,0.475766,1001.28,771.59,0.729828
25,,,0.0,927.512,409.564,0.906171,974.758,412.601,0.862601,989.464,483.249,0.547156,,,0.0,877.483,400.761,0.780231,815.826,433.206,0.807045,748.156,471.369,0.774797,927.506,574.497,0.799899,957.065,574.514,0.767717,980.546,668.647,0.858113,998.336,762.794,0.848623,886.447,574.417,0.744212,880.445,648.101,0.857584,859.824,739.292,0.820427,,,0.0,,,0.0,951.232,362.452,0.624693,,,0.474269,,,0.432018,842.285,739.314,0.532657,857.087,759.78,0.745823,,,0.323717,,,0.396187,1001.23,780.424,0.738463
26,,,0.0,927.559,406.716,0.89527,974.801,412.524,0.88233,992.407,492.027,0.618696,,,0.0,877.524,394.872,0.792562,815.757,433.05,0.788791,759.837,462.583,0.80617,927.474,577.303,0.763099,957.102,577.322,0.742634,977.783,668.592,0.864429,995.343,762.657,0.823978,883.621,574.467,0.731551,877.543,651.042,0.802595,857.014,742.318,0.816992,,,0.0,,,0.0,951.285,359.58,0.645625,901.154,353.646,0.502132,,,0.388466,836.415,742.243,0.542341,857.022,762.805,0.733762,,,0.400529,1021.72,759.839,0.564392,995.311,774.607,0.723143
27,,,0.0,924.613,403.716,0.832417,974.673,409.679,0.893084,992.334,486.096,0.616449,,,0.0,868.808,391.993,0.797239,818.698,430.189,0.757178,762.8,459.607,0.839394,927.476,574.487,0.775955,957.07,574.446,0.746911,977.732,668.566,0.86787,995.278,759.896,0.824241,886.382,574.447,0.740954,877.469,651.014,0.789934,854.042,745.166,0.772177,,,0.0,,,0.0,954.055,356.58,0.641201,901.083,344.858,0.512549,,,0.389327,836.355,745.11,0.514895,853.975,762.892,0.718675,,,0.396063,,,0.460571,998.156,774.538,0.783833
28,,,0.0,924.674,397.809,0.846397,974.689,409.506,0.889486,995.311,483.296,0.67708,,,0.0,871.697,389.086,0.836344,815.882,430.134,0.765154,765.778,456.702,0.848502,924.685,574.379,0.759753,957.016,574.362,0.758111,977.764,668.653,0.872872,992.318,765.706,0.810757,883.519,571.526,0.752221,868.735,653.935,0.7709,854.019,751.072,0.766503,,,0.0,,,0.0,951.267,356.568,0.683074,901.091,344.831,0.533015,880.543,762.842,0.538315,,,0.44238,848.125,765.756,0.772824,,,0.47144,1018.8,765.684,0.629197,989.417,783.434,0.751469
29,,,0.0,924.704,394.876,0.857756,974.709,409.471,0.882265,992.37,483.134,0.658398,,,0.0,871.732,388.974,0.850829,812.93,430.262,0.766796,774.598,453.679,0.69207,924.708,574.32,0.768209,957.014,571.536,0.753647,977.764,668.589,0.875433,983.576,768.688,0.805629,883.577,571.479,0.755013,865.785,656.84,0.777832,848.209,753.945,0.75675,,,0.0,,,0.0,951.283,356.656,0.669809,898.238,344.834,0.546252,,,0.356541,,,0.465994,845.265,765.867,0.737874,1012.97,759.852,0.516271,1018.81,765.728,0.660772,980.677,786.379,0.783747
30,,,0.0,924.619,392.055,0.855971,974.645,409.441,0.875186,992.307,483.159,0.599977,,,0.0,871.649,388.921,0.851347,815.777,433.03,0.761713,777.534,456.711,0.72058,927.452,571.508,0.764556,957.064,571.478,0.735593,977.681,665.657,0.859997,989.413,762.885,0.783316,883.64,571.458,0.744659,862.983,653.969,0.784937,845.253,745.231,0.77179,,,0.0,,,0.0,951.162,350.804,0.650181,898.137,342.031,0.616638,,,0.463181,830.519,751.051,0.584183,845.239,765.698,0.792717,,,0.425442,1015.91,765.795,0.576139,989.38,783.345,0.725101
31,,,0.0,924.574,392.044,0.849077,974.561,409.437,0.858879,998.298,483.135,0.649606,,,0.0,871.657,386.195,0.835056,818.739,430.227,0.725624,789.216,456.593,0.745891,927.482,571.539,0.776813,957.142,571.458,0.725305,977.628,668.518,0.876229,983.6,768.721,0.782247,886.376,571.531,0.748745,862.83,656.878,0.804027,845.233,748.063,0.76667,,,0.0,,,0.0,951.109,353.704,0.688063,895.221,344.806,0.552753,,,0.494621,827.538,751.007,0.621568,848.193,765.792,0.798974,1004.15,765.752,0.51372,1015.89,768.787,0.647482,980.689,789.178,0.786738
32,,,0.0,924.665,392.073,0.845191,974.628,409.542,0.862534,,,0.484035,,,0.0,871.651,386.135,0.82973,830.437,421.36,0.718559,806.918,447.915,0.769094,927.562,574.387,0.785159,960.042,571.54,0.713191,977.531,668.549,0.87793,980.713,768.726,0.804064,886.473,574.395,0.736342,860.046,659.78,0.798066,842.234,748.155,0.759859,,,0.0,,,0.0,951.008,356.653,0.689121,892.309,344.911,0.568013,,,0.434739,827.504,753.942,0.541156,842.302,765.76,0.739746,,,0.472069,1010.07,774.602,0.6047,980.626,786.374,0.8155
33,,,0.0,921.68,392.07,0.82606,971.677,409.46,0.825948,,,0.475485,,,0.0,868.784,388.908,0.820445,830.455,427.243,0.660782,809.989,453.74,0.717431,927.493,571.452,0.756809,957.126,571.413,0.711278,977.536,671.489,0.885329,980.672,783.388,0.824251,886.451,571.437,0.720251,859.989,662.734,0.829168,839.269,762.754,0.814056,,,0.0,,,0.0,948.194,356.659,0.66569,889.435,344.856,0.538485,,,0.402097,824.605,762.8,0.513161,836.48,777.563,0.732384,1007.05,786.211,0.574866,1012.96,786.424,0.730094,977.747,795.138,0.779431
34,,,0.0,915.902,394.909,0.817368,968.802,409.479,0.837716,989.459,480.275,0.510915,,,0.0,865.835,388.971,0.854974,833.342,436.037,0.685884,821.705,456.699,0.573038,927.654,571.525,0.771839,960.042,571.46,0.695154,974.792,671.606,0.868626,980.684,786.215,0.806435,892.32,571.518,0.705776,859.994,665.637,0.830462,836.31,762.766,0.820167,,,0.0,,,0.0,948.125,359.603,0.676242,886.529,344.962,0.603709,,,0.415081,,,0.439039,833.398,780.426,0.731953,1004.11,786.267,0.508758,1012.93,789.22,0.664342,980.571,798.121,0.754174
35,,,0.0,921.682,400.809,0.809719,971.773,412.423,0.86606,,,0.255211,,,0.0,865.862,389.036,0.864969,833.409,453.762,0.774293,,,0.341549,927.634,574.426,0.782682,960.05,574.388,0.705132,974.601,671.486,0.844175,980.707,780.421,0.715489,889.4,574.415,0.724325,859.821,668.466,0.855772,833.527,768.658,0.82379,,,0.0,,,0.0,948.162,362.444,0.669049,889.424,347.819,0.550204,,,0.392211,812.899,765.802,0.538918,833.528,786.432,0.803119,995.334,786.266,0.520738,1007.11,786.361,0.667425,980.687,792.292,0.708777
36,,,0.0,918.748,403.752,0.807667,965.942,412.571,0.82629,,,0.215737,,,0.0,868.705,388.98,0.854068,842.238,433.24,0.618105,839.425,453.687,0.567108,927.708,574.381,0.786331,962.948,574.333,0.70559,971.72,668.713,0.81157,980.625,783.328,0.666988,895.219,574.4,0.720476,859.925,665.658,0.849985,836.295,762.782,0.78851,,,0.0,,,0.0,945.206,362.605,0.602637,886.498,350.797,0.521939,,,0.380342,812.901,762.892,0.547901,836.329,783.386,0.720691,983.59,789.21,0.588791,1001.22,789.228,0.665997,983.508,795.166,0.626406
37,,,0.0,918.754,406.718,0.829725,965.876,412.669,0.807042,,,0.161592,,,0.0,865.813,391.957,0.812386,,,0.488506,857.013,456.766,0.546595,927.603,574.451,0.803198,957.101,574.434,0.741555,974.565,677.412,0.821113,983.59,786.308,0.742066,892.293,574.443,0.739349,859.896,665.72,0.848001,833.497,765.683,0.80664,,,0.0,,,0.0,945.203,365.387,0.55602,886.496,359.463,0.549196,,,0.428073,812.893,765.81,0.577617,833.435,786.294,0.762726,980.568,789.345,0.571986,998.343,789.362,0.602401,986.53,801.089,0.696042
38,,,0.0,912.922,406.696,0.844722,960.064,412.694,0.807264,,,0.154759,,,0.0,862.882,389.133,0.852443,856.986,444.884,0.693272,874.609,474.293,0.691069,927.648,574.469,0.798016,957.143,574.402,0.728078,974.744,683.344,0.835393,983.599,789.436,0.79523,895.208,574.516,0.730079,859.878,671.54,0.869232,833.46,771.696,0.793491,,,0.0,,,0.0,942.291,365.556,0.589053,883.631,362.399,0.589953,,,0.380413,812.791,771.673,0.539143,833.429,789.354,0.774012,,,0.471651,1010.05,801.034,0.59944,983.585,809.88,0.821205
39,,,0.0,910.051,409.711,0.873362,960.017,421.366,0.77127,,,0.151827,,,0.0,859.924,397.902,0.81926,,,0.454047,,,0.495895,927.63,577.309,0.807088,957.16,574.47,0.727328,974.799,689.13,0.826159,989.474,792.241,0.741368,892.313,577.395,0.731801,859.989,671.71,0.860041,833.461,783.423,0.848627,,,0.0,,,0.0,939.456,371.323,0.593809,883.56,365.401,0.631122,,,0.450676,812.812,777.518,0.601391,833.456,798.17,0.779018,,,0.463627,1010.0,798.128,0.559011,989.484,809.919,0.780852
40,,,0.0,910.015,412.555,0.879556,957.108,424.369,0.799753,,,0.34742,,,0.0,860.029,406.629,0.836441,860.05,441.994,0.652799,883.601,477.328,0.822552,927.649,580.287,0.772816,960.005,577.392,0.704906,977.532,689.272,0.841101,995.309,795.224,0.715651,892.295,580.395,0.700361,860.004,680.346,0.817814,836.278,783.457,0.838246,,,0.0,,,0.0,939.441,377.213,0.635134,883.524,365.531,0.651092,,,0.439278,812.812,783.32,0.614086,836.312,801.109,0.772274,,,0.475676,,,0.493241,998.18,812.854,0.762561
41,,,0.0,909.97,412.702,0.869449,957.034,430.264,0.842298,,,0.137253,,,0.0,860.072,409.468,0.844926,862.918,453.68,0.727569,898.129,483.323,0.825207,927.63,580.394,0.768821,957.103,580.313,0.713655,977.531,689.227,0.83779,998.189,786.407,0.663139,892.309,583.245,0.698849,862.898,677.472,0.796169,836.365,777.564,0.805128,,,0.0,,,0.0,936.454,380.217,0.608348,883.596,368.372,0.592308,812.811,771.681,0.556176,809.834,780.473,0.747773,839.303,792.309,0.789245,983.543,809.927,0.542278,1004.14,809.888,0.52602,1001.12,809.912,0.672935
42,,,0.0,909.931,415.557,0.879986,954.251,433.137,0.888962,,,0.263175,,,0.0,862.824,409.506,0.875422,860.029,456.828,0.851821,904.187,492.066,0.829935,927.611,589.126,0.766838,957.15,583.318,0.701971,977.577,692.206,0.860551,998.194,795.192,0.756805,889.436,589.183,0.697251,862.932,680.429,0.788715,836.439,783.403,0.83372,,,0.0,,,0.0,936.493,383.094,0.619878,883.504,368.447,0.640975,812.943,780.449,0.525999,809.975,786.227,0.719173,839.352,798.18,0.794016,,,0.445167,,,0.476011,998.338,812.879,0.794885
43,,,0.0,907.167,424.366,0.853119,954.112,436.026,0.89135,,,0.249188,,,0.0,860.053,412.507,0.885619,857.033,459.782,0.766061,904.093,494.989,0.778346,927.607,592.128,0.786976,957.131,589.192,0.714253,977.587,692.183,0.839205,998.301,786.384,0.684295,889.425,594.968,0.712536,871.652,680.36,0.767721,839.423,783.457,0.805077,,,0.0,,,0.0,933.498,386.079,0.60248,883.388,374.346,0.634729,,,0.434075,815.795,786.289,0.615031,842.233,801.006,0.742229,992.405,809.905,0.509326,1010.08,809.828,0.524109,1001.12,809.805,0.695014
44,,,0.0,907.02,432.993,0.908447,954.032,436.251,0.895835,,,0.137129,,,0.0,857.101,415.462,0.87316,857.053,462.563,0.764015,904.023,503.752,0.831,927.512,594.997,0.789695,954.23,592.1,0.74391,977.651,698.087,0.838436,1001.27,801.071,0.740831,889.392,597.861,0.727325,868.79,689.236,0.790112,839.365,789.326,0.831645,,,0.0,,,0.0,930.702,389.039,0.645411,883.371,383.063,0.578903,,,0.47,815.744,795.158,0.620951,839.417,809.857,0.792329,,,0.465977,,,0.487646,1004.17,815.77,0.736575
