,Nose_x,Nose_y,P0,Neck_x,Neck_y,P1,RShoulder_x,RShoulder_y,P2,RElbow_x,RElbow_y,P3,RWrist_x,RWrist_y,P4,LShoulder_x,LShoulder_y,P5,LElbow_x,LElbow_y,P6,LWrist_x,LWrist_y,P7,MidHip_x,MidHip_y,P8,RHip_x,RHip_y,P9,RKnee_x,RKnee_y,P10,RAnkle_x,RAnkle_y,P11,LHip_x,LHip_y,P12,LKnee_x,LKnee_y,P13,LAnkle_x,LAnkle_y,P14,REye_x,REye_y,P15,LEye_x,LEye_y,P16,REar_x,REar_y,P17,LEar_x,LEar_y,P18,LBigToe_x,LBigToe_y,P19,LSmallToe_x,LSmallToe_y,P20,LHeel_x,LHeel_y,P21,RBigToe_x,RBigToe_y,P22,RSmallToe_x,RSmallToe_y,P23,RHeel_x,RHeel_y,P24
17,907.076,430.118,0.792706,951.278,459.518,0.93574,904.056,480.347,0.894785,880.436,550.86,0.892632,818.741,597.918,0.839238,1001.22,433.261,0.87956,1071.91,480.113,0.878306,1115.94,553.831,0.898967,980.621,583.316,0.731623,954.133,598.039,0.779528,924.654,689.204,0.575199,1004.2,777.522,0.594636,1010.04,574.409,0.695256,930.505,647.918,0.789552,883.386,753.946,0.636589,898.248,415.578,0.751647,915.81,409.727,0.772898,,,0.129621,948.15,403.772,0.784328,827.571,765.653,0.594783,839.279,771.697,0.610945,889.415,786.22,0.507864,,,0.30589,,,0.314591,1027.72,795.136,0.531304
18,906.947,430.104,0.755009,951.03,456.715,0.914347,903.952,480.193,0.876824,880.526,551.008,0.92063,827.587,600.84,0.84501,998.169,433.114,0.846475,1071.77,471.424,0.845331,1115.9,550.922,0.885816,989.378,577.494,0.712904,957.148,597.874,0.724235,907.059,677.441,0.644092,998.319,756.888,0.638139,1015.97,568.563,0.637295,924.728,650.953,0.644359,880.559,751.062,0.556978,898.12,415.589,0.716274,910.039,412.447,0.75795,,,0.115504,942.285,400.81,0.71521,,,0.495036,836.421,768.749,0.52454,,,0.366567,,,0.260234,,,0.0,1024.64,756.947,0.501881
19,907.138,433.271,0.713243,948.193,456.556,0.884856,901.149,480.138,0.858811,883.378,550.796,0.901041,833.504,600.897,0.890524,995.363,427.272,0.811609,1071.74,462.545,0.908172,1112.97,539.155,0.798566,995.371,571.537,0.727197,968.799,583.223,0.695424,904.137,671.53,0.744346,998.244,759.899,0.653397,1024.68,553.923,0.66701,927.489,650.925,0.634722,877.52,751.01,0.593252,901.076,430.108,0.689233,915.875,415.553,0.656045,,,0.157236,942.385,403.662,0.670555,,,0.429748,839.335,765.663,0.510617,,,0.474306,,,0.35321,,,0.359701,1021.9,774.569,0.514516
20,901.132,427.227,0.744689,945.315,442.061,0.830581,898.185,471.432,0.806,883.435,550.811,0.926768,836.518,601.002,0.879826,995.313,412.708,0.840161,1069.03,459.585,0.93488,1110.06,533.225,0.807705,980.666,574.447,0.75325,954.138,583.322,0.733559,903.991,674.599,0.707947,995.256,762.738,0.687447,1012.97,559.711,0.659035,921.693,644.977,0.64896,860.061,762.705,0.660015,886.451,412.629,0.709014,906.951,409.602,0.797916,,,0.0,930.717,391.907,0.78394,812.916,759.846,0.520983,827.505,765.868,0.572145,874.623,786.214,0.570971,,,0.383881,,,0.384415,1018.87,771.661,0.509974
21,886.495,409.516,0.71551,945.258,433.08,0.830136,903.965,456.697,0.818324,889.342,536.153,0.80457,856.961,600.854,0.909104,983.579,409.459,0.790811,1065.86,436.243,0.844559,1095.44,509.665,0.838256,983.54,553.749,0.684006,957.152,565.61,0.643986,904.099,659.765,0.702602,980.621,754.011,0.682833,1007.13,542.034,0.586646,921.691,633.26,0.62739,859.922,742.224,0.623995,,,0.411895,895.218,391.951,0.674108,,,0.0,924.679,385.937,0.760396,806.936,745.113,0.562174,818.687,759.829,0.577636,,,0.424694,,,0.415991,,,0.409814,1004.16,774.532,0.545144
22,883.55,389.154,0.802338,945.307,415.474,0.814589,903.979,439.068,0.784191,898.188,527.345,0.817931,862.825,589.199,0.791872,983.515,391.957,0.783106,1057.18,430.205,0.775371,1092.33,500.892,0.791962,977.771,544.945,0.652276,954.207,550.922,0.657011,906.949,645.152,0.728758,977.606,759.894,0.698143,1004.17,533.184,0.615667,912.903,624.584,0.764127,859.887,739.325,0.688046,,,0.482664,889.396,380.211,0.731353,,,0.0,924.636,365.601,0.809067,812.906,742.186,0.539124,833.339,756.935,0.54227,865.781,765.654,0.533413,,,0.2225,,,0.0,998.188,783.37,0.609947
23,883.556,389.071,0.822447,939.352,409.706,0.834449,901.072,433.23,0.807599,898.138,521.486,0.764807,877.498,580.375,0.782351,977.76,386.137,0.850458,1048.44,415.464,0.840053,1071.9,483.258,0.819599,980.58,530.378,0.657775,954.088,547.861,0.643456,906.989,645.166,0.707738,977.701,762.803,0.761566,1007.14,524.419,0.60691,909.977,624.385,0.784461,857.082,739.162,0.713494,880.487,385.955,0.540608,889.331,380.129,0.743654,,,0.0,921.744,362.568,0.802186,809.859,739.34,0.578395,821.667,751.03,0.563381,865.771,762.834,0.574746,,,0.366731,,,0.342395,998.285,780.409,0.65743
24,880.411,374.348,0.75923,933.595,403.689,0.819628,898.215,418.434,0.777686,903.941,503.755,0.794912,883.38,553.908,0.776872,977.682,383.088,0.83902,1048.4,409.717,0.886656,1054.23,480.282,0.776475,957.133,539.116,0.667939,930.625,550.843,0.719241,907.118,645.142,0.695359,977.685,754.015,0.744584,992.367,527.41,0.64774,906.925,618.594,0.79229,859.909,736.249,0.769129,,,0.293778,883.402,362.56,0.816639,,,0.0,909.957,356.611,0.798511,806.946,739.152,0.709957,818.729,745.228,0.697456,874.649,762.718,0.689144,,,0.326195,,,0.281484,998.369,768.718,0.654067
25,883.368,374.267,0.522938,930.727,391.923,0.796047,892.319,412.63,0.68613,895.216,503.803,0.542281,889.349,571.425,0.506186,974.763,368.464,0.809059,1042.37,392.003,0.821322,1027.69,462.697,0.771459,957.126,530.365,0.666319,930.682,545.019,0.64416,924.602,647.981,0.749773,977.63,751.009,0.741989,989.4,524.336,0.611799,904.045,609.783,0.773811,860.033,724.561,0.748083,,,0.240424,883.599,362.459,0.52902,,,0.0,912.939,344.838,0.670518,809.92,736.218,0.649457,824.58,742.175,0.67786,874.675,751.057,0.650546,,,0.256196,,,0.20657,998.175,765.869,0.693248
26,880.534,365.483,0.744397,930.671,386.067,0.836134,901.068,409.657,0.695046,,,0.408688,,,0.372358,965.931,362.45,0.76677,1024.81,386.194,0.865242,1001.31,447.889,0.777252,962.935,527.309,0.68794,939.436,530.384,0.636561,924.56,642.11,0.743017,977.697,748.058,0.753629,986.479,521.43,0.632441,898.161,609.711,0.737341,865.851,724.574,0.71797,,,0.416421,883.474,353.699,0.716323,,,0.0,909.988,338.969,0.770617,804.033,724.588,0.640081,812.915,739.198,0.712904,880.63,751.007,0.661447,,,0.35903,,,0.312419,998.214,765.713,0.731591
27,871.682,333.072,0.697131,930.71,356.67,0.730119,915.838,368.41,0.583989,,,0.0,,,0.0,951.186,339.035,0.876318,1001.24,365.522,0.894387,951.07,412.611,0.846788,974.677,506.842,0.66591,960.058,506.846,0.519695,921.729,624.378,0.679953,986.488,727.519,0.594585,977.713,506.828,0.678114,889.408,595.019,0.626153,880.446,712.753,0.651512,,,0.106735,877.605,318.282,0.754156,,,0.0,904.05,315.362,0.8194,812.882,721.536,0.56342,827.594,733.368,0.551692,889.366,736.322,0.54377,,,0.378626,,,0.346577,1004.19,748.072,0.564923
28,877.537,315.525,0.631766,930.685,339.007,0.729971,921.696,347.844,0.532189,,,0.0826825,,,0.0533559,948.261,324.226,0.81805,986.474,362.356,0.796798,927.603,389.1,0.782274,974.618,503.764,0.653945,974.706,503.871,0.505237,930.5,624.539,0.814606,995.326,724.497,0.730015,971.805,500.87,0.614414,880.633,586.249,0.77418,880.592,703.948,0.759013,,,0.0947953,880.442,303.631,0.620607,,,0.0,903.962,294.91,0.728608,830.452,715.826,0.694925,836.492,721.635,0.710244,898.231,724.499,0.66268,,,0.426251,,,0.385659,1009.99,742.142,0.628593
29,874.636,315.334,0.594992,930.606,324.333,0.680407,921.753,335.977,0.553052,,,0.238546,877.586,409.536,0.507276,942.372,318.363,0.804685,974.6,380.133,0.665669,889.393,388.985,0.708544,977.699,497.927,0.709661,998.193,503.67,0.649301,942.341,621.368,0.813614,998.193,736.304,0.791934,965.873,491.98,0.639542,880.409,580.424,0.788579,883.384,695.138,0.790347,,,0.0,877.552,297.798,0.585278,,,0.0,901.136,291.906,0.722734,842.245,709.81,0.507889,848.195,715.614,0.607231,901.169,715.696,0.677187,951.151,745.178,0.557329,954.256,742.247,0.504821,1007.16,751.083,0.716495
30,874.617,297.738,0.570774,927.622,315.542,0.708277,,,0.494232,,,0.137352,,,0.260927,933.564,306.645,0.809449,933.627,362.461,0.814723,860.013,377.279,0.816692,974.627,486.176,0.670894,989.462,489.103,0.538606,948.175,606.822,0.801365,998.297,730.441,0.776772,959.956,483.296,0.635069,880.399,568.551,0.785029,889.349,692.224,0.771936,,,0.073493,874.668,291.734,0.599698,,,0.0,895.242,277.139,0.728739,856.844,695.254,0.634134,857.051,706.927,0.691304,907.142,715.584,0.735644,951.093,742.211,0.663387,954.255,739.298,0.58755,1013.01,745.105,0.730225
31,874.626,291.868,0.65457,915.876,306.622,0.640661,906.963,315.435,0.53532,,,0.217957,,,0.384716,927.632,294.918,0.879421,918.765,356.564,0.743349,853.938,368.367,0.706019,960.003,477.26,0.584958,,,0.444082,954.112,600.874,0.7794,1001.09,718.62,0.789003,954.143,477.239,0.547212,880.467,562.648,0.689354,901.15,692.117,0.729178,,,0.126422,877.572,277.122,0.651199,,,0.0,898.141,268.345,0.695929,859.839,695.078,0.566291,862.854,701.002,0.580789,918.734,709.846,0.656645,,,0.471489,,,0.394077,1015.9,739.204,0.700198
32,865.792,291.806,0.530918,927.703,300.745,0.586865,,,0.362184,,,0.200738,,,0.234769,921.772,291.968,0.800047,901.176,344.821,0.737375,833.333,365.562,0.786339,951.16,480.227,0.563603,,,0.0,,,0.0,,,0.0,,,0.383171,,,0.463741,,,0.478261,,,0.0,865.784,274.217,0.55397,,,0.0,889.329,268.208,0.6869,,,0.359599,,,0.365804,,,0.491384,,,0.0,,,0.0,,,0.0
33,,,0.0,927.713,288.969,0.829113,968.877,294.863,0.752273,1018.88,380.114,0.526264,,,0.0,889.324,274.22,0.790939,860.031,341.914,0.85018,806.895,368.386,0.829041,951.017,477.258,0.736169,977.653,477.251,0.729157,957.091,580.342,0.819747,1015.94,692.081,0.793828,915.815,477.27,0.684142,877.478,556.728,0.787236,910.015,686.211,0.776788,,,0.0,,,0.0,,,0.133561,877.526,250.785,0.510763,,,0.452599,871.695,698.089,0.521855,930.652,695.084,0.750223,,,0.423165,,,0.336032,1027.66,701.027,0.744726
34,,,0.0,921.78,277.153,0.823983,968.768,288.848,0.796782,1021.79,362.564,0.753085,,,0.220773,877.517,271.257,0.845544,842.309,341.9,0.803995,792.245,374.323,0.80279,945.297,459.696,0.704215,977.534,459.652,0.734101,954.033,574.291,0.841186,1018.85,680.382,0.780763,907.133,462.543,0.686061,877.549,553.943,0.803325,912.882,674.605,0.786468,,,0.0,,,0.0,,,0.176874,868.785,244.841,0.678398,859.97,695.049,0.53554,874.592,698.057,0.57886,933.569,692.127,0.72365,,,0.478786,,,0.391551,1027.77,694.978,0.779715
35,,,0.0,915.828,271.413,0.860277,971.693,280.091,0.786684,1030.6,359.586,0.795229,1013.01,409.506,0.722686,865.796,271.222,0.850377,833.473,341.948,0.821416,789.207,385.957,0.858081,936.527,459.758,0.700614,974.697,459.673,0.74751,951.078,556.838,0.816158,1021.82,671.519,0.858737,904.138,462.605,0.70495,877.556,553.812,0.780214,915.84,674.482,0.776482,,,0.0,,,0.0,,,0.289485,868.75,238.914,0.625243,860.049,698.153,0.665372,874.59,703.989,0.690147,936.518,692.075,0.714464,,,0.453958,,,0.379843,1036.55,686.244,0.72636
36,,,0.0,907.141,271.262,0.882911,960.052,271.292,0.765979,1033.64,341.95,0.775832,1033.6,389.067,0.762173,857.06,271.217,0.860133,827.545,344.872,0.744502,786.34,389.018,0.858267,924.635,459.629,0.605141,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.307918,868.735,230.092,0.56411,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
37,,,0.0,907.043,268.401,0.907568,965.877,268.372,0.805573,1033.58,324.256,0.695353,1048.41,371.323,0.715883,854.055,268.455,0.843875,827.497,347.785,0.780681,786.255,403.758,0.841633,927.626,459.752,0.779682,957.076,459.748,0.719645,954.136,553.888,0.855363,1024.85,650.903,0.817393,892.33,459.766,0.690299,877.545,553.908,0.762251,918.805,671.699,0.798589,,,0.0,,,0.0,,,0.436114,862.88,227.238,0.596861,865.822,695.199,0.676182,880.46,701.027,0.740358,939.394,692.011,0.766488,1001.16,671.58,0.549919,,,0.468815,1045.38,665.66,0.770635
38,,,0.0,903.92,268.347,0.88083,957.031,268.26,0.811001,1024.85,315.391,0.81977,1068.75,356.585,0.807558,839.315,271.185,0.838484,812.836,356.624,0.802963,786.294,412.522,0.866724,927.625,453.742,0.775311,959.963,453.683,0.697192,954.028,550.762,0.856106,1030.66,647.935,0.82223,889.392,456.603,0.689753,877.563,556.832,0.761158,921.705,671.646,0.811652,,,0.0,,,0.0,,,0.405711,859.905,227.118,0.550158,874.635,695.217,0.715436,883.471,703.93,0.754786,942.338,686.301,0.750402,998.177,668.732,0.627967,1001.24,668.536,0.548984,1048.43,656.844,0.744195
39,,,0.0,889.343,268.25,0.825256,948.257,262.381,0.750209,1007.15,312.523,0.642135,1074.76,327.22,0.698152,836.285,271.276,0.803283,809.864,362.405,0.714784,789.189,427.208,0.741325,924.672,444.948,0.723142,954.18,439.079,0.73947,957.136,544.969,0.824363,1045.24,639.149,0.812558,883.619,453.687,0.698936,877.562,553.964,0.809081,921.784,674.518,0.798702,,,0.0,,,0.0,,,0.370233,,,0.392925,877.495,700.997,0.687357,883.418,709.761,0.762842,939.439,692.072,0.791974,,,0.435687,,,0.3539,1054.19,647.99,0.754415
40,,,0.0,883.398,268.244,0.893283,942.322,256.588,0.749838,1018.84,297.802,0.748441,1077.72,315.529,0.819783,821.71,271.369,0.783893,803.933,362.566,0.698334,792.355,433.196,0.726282,915.898,453.671,0.694684,954.037,442.041,0.738515,965.834,542.027,0.792913,1045.33,630.306,0.829245,880.552,459.563,0.723928,880.365,556.758,0.808535,921.753,680.34,0.777658,,,0.0,,,0.0,910.001,224.35,0.543433,,,0.366834,877.551,698.128,0.691087,883.413,709.766,0.775699,939.408,692.264,0.816678,,,0.481943,,,0.389017,1057.18,645.002,0.784595
41,,,0.0,880.517,268.355,0.894487,936.435,250.717,0.793037,1021.7,297.77,0.744429,1077.74,306.555,0.748478,818.771,277.232,0.748385,801.052,368.407,0.6458,792.28,441.991,0.667388,912.901,453.707,0.716283,951.197,441.997,0.733676,965.896,536.177,0.805476,1045.42,627.487,0.835508,880.484,459.697,0.727422,880.408,562.626,0.806575,924.636,689.237,0.808546,,,0.0,,,0.0,,,0.493991,,,0.308132,877.576,698.004,0.742418,883.391,709.754,0.793643,942.332,695.272,0.770475,1021.8,645.168,0.575026,,,0.484281,1065.89,644.922,0.799715
42,,,0.0,877.582,271.364,0.863318,930.682,262.383,0.780342,1018.79,294.991,0.731354,1074.77,294.83,0.800431,812.958,291.76,0.805828,792.318,383.115,0.749852,798.168,456.759,0.754177,909.918,456.753,0.745715,951.041,450.802,0.719169,974.611,539.074,0.820339,1048.19,627.433,0.808775,877.586,468.46,0.693213,880.588,571.514,0.855279,921.731,692.004,0.793925,,,0.0,,,0.0,,,0.450959,,,0.295748,880.529,698.144,0.666884,883.447,709.784,0.752509,936.468,698.13,0.75486,1018.84,645.086,0.578829,1024.72,642.147,0.501279,1068.78,642.125,0.797873
43,,,0.0,865.838,283.004,0.809362,924.709,268.25,0.811353,1021.8,291.93,0.747418,1074.8,288.874,0.782396,809.97,294.925,0.805316,792.251,386.086,0.761676,801.039,453.811,0.772104,906.927,471.383,0.745211,942.372,456.8,0.711209,974.841,539.132,0.822574,1048.38,627.378,0.794925,868.793,480.348,0.707274,880.574,577.349,0.88096,921.685,692.275,0.81013,,,0.0,,,0.0,,,0.430779,,,0.28454,880.407,700.964,0.651591,883.426,712.703,0.749085,936.498,712.656,0.720795,1024.79,645.021,0.568298,,,0.455803,1068.95,642.186,0.807817
