,Nose_x,Nose_y,P0,Neck_x,Neck_y,P1,RShoulder_x,RShoulder_y,P2,RElbow_x,RElbow_y,P3,RWrist_x,RWrist_y,P4,LShoulder_x,LShoulder_y,P5,LElbow_x,LElbow_y,P6,LWrist_x,LWrist_y,P7,MidHip_x,MidHip_y,P8,RHip_x,RHip_y,P9,RKnee_x,RKnee_y,P10,RAnkle_x,RAnkle_y,P11,LHip_x,LHip_y,P12,LKnee_x,LKnee_y,P13,LAnkle_x,LAnkle_y,P14,REye_x,REye_y,P15,LEye_x,LEye_y,P16,REar_x,REar_y,P17,LEar_x,LEar_y,P18,LBigToe_x,LBigToe_y,P19,LSmallToe_x,LSmallToe_y,P20,LHeel_x,LHeel_y,P21,RBigToe_x,RBigToe_y,P22,RSmallToe_x,RSmallToe_y,P23,RHeel_x,RHeel_y,P24
11,,,0.0,1239.62,642.07,0.793604,1280.88,627.466,0.744513,,,0.437361,,,0.229884,1207.26,647.889,0.788472,1163.16,683.315,0.725576,1121.95,715.669,0.771703,1266.1,730.428,0.734013,1295.55,721.65,0.710184,1307.35,768.715,0.778436,1316.13,836.454,0.839771,1239.59,736.309,0.771632,1230.67,789.328,0.522232,1210.09,836.459,0.69299,,,0.0,,,0.0,,,0.200068,,,0.288495,,,0.329656,,,0.348854,1204.29,839.288,0.542056,1351.39,833.3,0.551902,1348.52,836.408,0.64871,1310.28,851.024,0.685411
12,,,0.0,1239.62,642.068,0.799941,1280.88,627.464,0.755665,,,0.455523,,,0.239078,1207.27,647.892,0.799252,1163.14,683.311,0.73853,1121.94,715.669,0.780882,1266.09,730.415,0.739914,1295.55,721.634,0.715387,1307.36,768.697,0.788066,1316.12,836.451,0.845152,1239.59,736.299,0.779051,1230.67,789.29,0.570808,1210.08,836.479,0.718501,,,0.0,,,0.0,,,0.20602,,,0.299786,,,0.353598,,,0.375936,1204.31,839.364,0.557368,1351.38,833.291,0.566393,1348.52,836.396,0.66774,1310.27,848.207,0.691878
13,,,0.274546,1254.36,648.116,0.648061,,,0.467797,,,0.49369,1136.53,718.585,0.543285,,,0.389819,,,0.0844919,,,0.0,1271.93,733.403,0.627245,,,0.436113,,,0.357918,,,0.432237,,,0.389329,,,0.349353,,,0.395866,,,0.239178,,,0.220086,,,0.252378,,,0.21671,,,0.181953,,,0.180454,,,0.328786,,,0.224857,,,0.217806,,,0.370869
14,,,0.275712,1254.35,648.103,0.653179,,,0.47041,,,0.49357,1136.54,718.581,0.543522,,,0.393839,,,0.0855725,,,0.0,1271.94,733.384,0.631957,,,0.440862,,,0.371114,,,0.44006,,,0.395122,,,0.347207,,,0.380539,,,0.240745,,,0.221471,,,0.255084,,,0.219201,,,0.174145,,,0.174669,,,0.313663,,,0.236938,,,0.224943,,,0.376329
15,,,0.259228,1254.35,648.087,0.646283,,,0.430266,,,0.462743,1136.52,718.611,0.51218,,,0.366595,,,0.0788668,,,0.0,1269.09,733.343,0.629936,,,0.405764,,,0.357088,,,0.422383,,,0.362869,,,0.351541,,,0.393849,,,0.225552,,,0.206585,,,0.250233,,,0.217165,,,0.175024,,,0.172563,,,0.330666,,,0.215257,,,0.206312,,,0.356902
16,,,0.0,1260.21,627.376,0.804497,1286.74,624.482,0.725477,,,0.136309,,,0.0,1233.69,630.312,0.779622,1210.06,671.703,0.774337,1180.76,703.969,0.719851,1283.8,712.668,0.806698,1310.2,703.904,0.720721,1324.97,759.831,0.765627,1327.89,815.852,0.842847,1260.18,715.63,0.839641,1236.73,768.755,0.78279,1210.18,827.486,0.815238,,,0.0,,,0.0,,,0.0615661,,,0.122997,,,0.410379,,,0.497958,1210.09,833.511,0.714225,,,0.37974,,,0.471536,1327.87,830.431,0.732775
17,,,0.0,1260.16,624.566,0.770268,1286.73,624.405,0.670838,,,0.114596,,,0.0,1233.63,627.471,0.74812,1210.03,671.695,0.741242,1180.78,703.999,0.698832,1283.82,712.672,0.768135,1310.24,701.056,0.678754,1324.97,759.811,0.739846,1327.88,815.838,0.824356,1260.18,715.658,0.812916,1236.76,768.714,0.745609,1210.19,821.678,0.790358,,,0.0,,,0.0,,,0.0595067,,,0.10827,,,0.440427,1183.63,815.855,0.52058,1210.05,833.351,0.664531,,,0.34695,,,0.44113,1327.83,830.408,0.700069
18,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.354445,,,0.332541,,,0.397457,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.182516,,,0.168246,,,0.340218
19,,,0.105039,,,0.406601,,,0.294696,,,0.152804,,,0.147592,,,0.0,,,0.0,,,0.0,1298.43,659.784,0.553061,,,0.0,,,0.0,,,0.0,,,0.331702,,,0.315695,,,0.340901,,,0.104387,,,0.073208,,,0.164516,,,0.0,,,0.124586,,,0.0,,,0.304659,,,0.0,,,0.0,,,0.0
20,,,0.104613,,,0.406235,,,0.294284,,,0.152285,,,0.147122,,,0.0,,,0.0,,,0.0,1298.43,659.78,0.552618,,,0.0,,,0.0,,,0.0,,,0.331486,,,0.3159,,,0.341128,,,0.103983,,,0.0730812,,,0.163694,,,0.0,,,0.125042,,,0.0,,,0.304568,,,0.0,,,0.0,,,0.0
21,,,0.0883827,1283.76,583.256,0.67124,1280.73,583.318,0.557584,,,0.211126,,,0.250009,1289.64,580.38,0.646567,,,0.248602,,,0.218745,1310.23,674.521,0.684775,,,0.473512,,,0.382597,,,0.376694,1301.41,674.594,0.524666,1266.05,742.105,0.520546,1233.81,803.967,0.541946,,,0.0,,,0.0850562,,,0.0,,,0.241942,,,0.286658,,,0.315613,,,0.466248,,,0.0,,,0.0,,,0.351923
22,,,0.0925316,1283.75,583.255,0.672325,1280.72,583.322,0.557485,,,0.212294,,,0.250525,1289.65,580.377,0.648919,,,0.249449,,,0.218785,1310.23,674.525,0.684169,,,0.467631,,,0.369791,,,0.364904,1301.43,674.596,0.520961,1263.27,742.113,0.513922,1233.81,803.967,0.531292,,,0.0,,,0.0893338,,,0.0,,,0.247414,,,0.283425,,,0.310999,,,0.459468,,,0.0,,,0.0,,,0.343989
23,,,0.123264,1307.25,600.971,0.742817,,,0.477657,,,0.217472,,,0.0627384,1319.08,600.926,0.591862,,,0.278507,,,0.0989273,1327.8,695.105,0.746369,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.119552,,,0.0,,,0.291808,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
24,,,0.114524,1307.24,600.978,0.74558,,,0.475705,,,0.219524,,,0.0638983,1321.95,600.933,0.588009,,,0.282164,,,0.0962234,1327.8,695.1,0.745069,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.112028,,,0.0,,,0.278916,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0
25,,,0.0519516,1330.86,600.982,0.76815,1363.2,597.906,0.565264,,,0.337102,,,0.37129,1304.23,615.573,0.554997,,,0.343001,,,0.342468,1366.19,703.917,0.70431,1392.63,698.015,0.636639,1398.43,786.245,0.680388,1398.63,851.091,0.503017,1345.54,709.839,0.661948,1307.29,786.31,0.773915,1266.14,854.023,0.746111,,,0.0,,,0.0,,,0.081162,,,0.223687,1213.22,845.166,0.588304,1230.74,856.958,0.655905,1271.98,860.015,0.619906,,,0.138528,,,0.152825,,,0.360273
26,,,0.052005,1330.86,600.982,0.768112,1363.2,597.906,0.565098,,,0.337072,,,0.371302,1304.23,615.574,0.554793,,,0.342852,,,0.342266,1366.19,703.917,0.70432,1392.63,698.015,0.636568,1398.43,786.245,0.680271,1398.63,851.091,0.50293,1345.54,709.838,0.661891,1307.29,786.31,0.773808,1266.14,854.023,0.746042,,,0.0,,,0.0,,,0.0811817,,,0.223778,1213.22,845.167,0.588272,1230.74,856.958,0.655868,1271.98,860.015,0.619849,,,0.138506,,,0.152791,,,0.360233
27,,,0.053357,1330.86,600.99,0.76699,1363.21,597.909,0.562543,,,0.33751,,,0.370845,1301.47,615.597,0.552137,,,0.3469,,,0.342935,1366.19,703.937,0.705118,1392.63,698.029,0.635419,1398.44,786.269,0.682884,,,0.497225,1345.55,709.856,0.662502,1307.28,786.318,0.77259,1266.15,854.021,0.743071,,,0.0,,,0.0,,,0.0813004,,,0.224665,1213.22,845.163,0.586586,1230.74,856.958,0.653571,1271.99,860.011,0.618031,,,0.13611,,,0.149582,,,0.35656
28,,,0.132004,1351.49,597.908,0.834138,1377.98,597.817,0.725742,1424.96,621.388,0.545708,1469.23,642.109,0.589963,1322.05,598.029,0.674157,,,0.421668,,,0.438638,1380.93,706.89,0.738545,1404.43,698.105,0.716446,1401.56,780.434,0.805915,1404.41,848.164,0.80264,1360.27,715.575,0.740003,1327.83,789.408,0.818826,1283.76,859.887,0.848126,,,0.0,,,0.126699,,,0.10728,,,0.458795,1260.23,848.132,0.544558,1260.16,856.957,0.651451,1283.78,871.676,0.687542,,,0.455408,,,0.404098,1416.13,856.883,0.636434
29,,,0.134685,1351.49,597.91,0.83402,1377.98,597.819,0.724703,1424.96,621.389,0.543281,1469.23,642.109,0.586754,1322.05,598.031,0.672888,,,0.425115,,,0.441587,1380.93,706.895,0.738714,1404.43,698.109,0.715818,1401.56,780.445,0.804457,1404.41,848.171,0.800876,1360.27,715.577,0.739989,1327.83,789.415,0.817721,1283.76,859.898,0.847026,,,0.0,,,0.129682,,,0.105936,,,0.460898,1260.31,845.234,0.524868,1260.19,856.914,0.634033,1283.76,871.694,0.685714,,,0.457761,,,0.404728,1413.32,856.891,0.634615
30,,,0.167967,1351.57,598.024,0.833557,1380.87,595.01,0.658623,1430.94,621.484,0.527699,1475.08,644.936,0.586514,1324.89,601.024,0.62533,,,0.466537,1216.02,633.32,0.544668,1386.83,706.843,0.708074,1410.35,698.038,0.695486,1401.6,783.31,0.824776,1404.53,851.08,0.808184,1366.22,712.817,0.714966,1330.73,792.273,0.817827,1286.7,862.878,0.817085,,,0.0,,,0.157387,,,0.128812,1330.82,559.705,0.50784,,,0.477826,1263.14,859.958,0.552779,1286.71,877.588,0.712339,1375.04,856.877,0.510103,,,0.439962,1419.04,856.938,0.730172
31,,,0.193559,1351.55,598.042,0.82894,1380.86,595.048,0.613301,,,0.47594,1475.05,644.96,0.527283,1324.95,601.026,0.571068,,,0.418431,,,0.484146,1386.79,712.691,0.718197,1410.32,701.03,0.672764,1401.6,783.393,0.82431,1407.33,851.054,0.798299,1366.21,715.731,0.724778,1330.72,792.336,0.807541,1286.69,862.889,0.816298,,,0.0,,,0.178901,,,0.111101,1330.84,559.705,0.503373,,,0.473454,1260.31,860.008,0.547052,1286.7,877.592,0.711192,1375.06,856.876,0.504168,,,0.436886,1419.06,856.911,0.730883
32,,,0.155552,1354.3,598.039,0.844495,1380.9,595.024,0.695641,1430.96,621.478,0.566156,1475.08,644.92,0.642582,1322.05,601.058,0.666221,1271.99,627.498,0.5116,1216.04,633.35,0.603032,1386.82,706.87,0.709855,1410.36,698.05,0.697572,1401.61,780.502,0.823666,1404.55,851.052,0.807699,1366.18,715.596,0.72076,1330.73,792.294,0.817196,1286.7,862.882,0.816744,,,0.0,,,0.144648,,,0.146212,1330.82,559.737,0.514017,,,0.479809,1263.13,859.973,0.553647,1286.71,877.594,0.711916,1375.03,856.858,0.51596,,,0.444319,1419.05,856.918,0.739245
33,,,0.127999,1357.35,601.041,0.783902,1398.54,598.097,0.547687,,,0.383419,,,0.432225,,,0.458091,,,0.378586,,,0.400599,1389.73,718.625,0.71416,1416.16,715.661,0.613528,1407.37,795.177,0.659503,1419.07,862.832,0.600773,1369.14,721.558,0.658149,1330.8,801.084,0.762295,1286.75,868.777,0.748179,,,0.0,,,0.124411,,,0.110788,,,0.387973,,,0.408992,,,0.4479,1286.75,880.467,0.666118,,,0.191797,,,0.187218,,,0.482147
34,,,0.130872,1357.36,601.049,0.782572,1398.56,600.803,0.547371,,,0.382814,,,0.43051,,,0.458236,,,0.386258,,,0.405807,1389.72,718.641,0.714813,1416.16,715.678,0.615981,1407.37,795.185,0.659731,1419.07,862.831,0.601498,1369.13,721.575,0.657743,1330.8,801.106,0.761931,1286.76,868.775,0.747748,,,0.0,,,0.127872,,,0.111375,,,0.392026,,,0.413476,,,0.451211,1286.75,880.464,0.665616,,,0.193348,,,0.188793,,,0.481926
35,,,0.317074,1360.28,598.061,0.803975,1327.96,603.878,0.611788,1283.68,624.414,0.584173,1230.68,624.602,0.596335,1395.56,594.988,0.583194,1448.46,621.414,0.655282,1495.57,645.021,0.745169,1398.55,715.631,0.763473,1419.18,709.826,0.620008,1410.27,789.265,0.76694,1421.97,856.938,0.799898,1380.84,715.804,0.693368,1333.91,803.95,0.73871,1301.32,877.494,0.766264,,,0.1332,,,0.331652,,,0.0,,,0.481592,,,0.304469,,,0.416484,1304.23,883.471,0.6384,1372.03,865.807,0.508408,,,0.46789,1425.15,859.888,0.673394
36,,,0.318545,1360.28,598.057,0.803788,1327.97,603.867,0.610303,1283.69,624.407,0.583629,1230.69,624.599,0.598936,1395.56,594.992,0.582539,1448.46,621.416,0.654625,1495.57,645.015,0.743704,1398.55,715.636,0.763911,1419.17,709.836,0.620092,1410.27,789.275,0.764643,1421.97,856.946,0.798362,1378.09,718.561,0.694342,1333.9,803.955,0.739965,1301.32,877.492,0.766623,,,0.132606,,,0.330881,,,0.0,,,0.482416,,,0.309093,,,0.421597,1304.23,883.47,0.639133,1372.03,865.801,0.502761,,,0.46265,1425.16,859.893,0.667501
37,1330.79,571.527,0.511589,1366.12,597.916,0.818959,1330.77,601.001,0.761296,1283.88,621.425,0.59385,1233.61,624.432,0.617446,1398.45,589.195,0.66438,1448.56,615.656,0.700358,1495.71,642.047,0.768857,1398.66,712.796,0.768295,1421.97,706.93,0.623284,1413.31,786.323,0.757728,1422.12,853.956,0.833659,1380.99,715.751,0.686826,1342.61,795.179,0.752226,1307.23,874.566,0.798865,,,0.258585,1331.0,556.843,0.510673,,,0.0,1354.37,553.813,0.56278,,,0.415495,1277.85,880.561,0.558521,1310.24,880.657,0.671308,1374.88,862.943,0.610552,1378.0,859.944,0.5337,1428.03,857.006,0.769547
38,1330.8,571.528,0.518423,1366.12,597.937,0.823693,1330.76,601.018,0.765548,1283.88,621.441,0.602203,1233.61,624.431,0.627121,1398.47,592.034,0.672408,1448.58,615.669,0.708662,1495.73,642.046,0.776052,1398.65,715.604,0.773515,1421.95,709.823,0.619503,1416.13,786.33,0.754445,1422.12,853.986,0.835131,1380.98,715.785,0.684296,1342.61,795.176,0.749569,1307.23,874.565,0.79757,,,0.264208,1331.02,556.846,0.516956,,,0.0,1354.39,553.818,0.566838,,,0.412717,1277.88,880.562,0.557436,1310.24,880.645,0.669353,1374.89,862.957,0.612386,1378.0,859.953,0.536474,1428.02,857.022,0.76498
39,1330.77,571.51,0.506635,1363.27,597.918,0.818721,1330.76,601.002,0.756001,1283.87,621.442,0.595329,1233.61,624.438,0.622497,1398.44,589.192,0.657648,1448.57,615.667,0.694116,1495.72,642.063,0.763535,1398.66,712.816,0.768652,1421.98,709.777,0.623901,1416.14,786.34,0.756586,1422.12,853.963,0.830696,1380.96,715.771,0.683652,1342.62,795.198,0.74692,1307.23,874.572,0.798152,,,0.256343,1330.98,556.823,0.510418,,,0.0,1354.35,553.802,0.563201,,,0.411637,1277.84,880.562,0.553662,1310.23,880.651,0.669161,1374.9,862.944,0.584205,1378.02,859.952,0.50743,1428.02,857.003,0.759068
40,,,0.468595,1371.98,589.168,0.759488,1330.83,598.039,0.553718,,,0.238621,,,0.246593,1398.66,580.309,0.602831,1451.6,603.839,0.677437,1501.52,630.407,0.681976,1401.62,712.698,0.770837,1425.08,701.034,0.677156,1419.04,777.543,0.775375,1425.0,845.209,0.853388,1383.8,715.722,0.736567,1345.59,789.429,0.784703,1307.47,871.692,0.795143,,,0.203893,1333.85,551.007,0.501147,,,0.0,1354.52,550.729,0.538621,,,0.478351,1280.88,880.403,0.598,1316.12,880.652,0.684387,,,0.454113,,,0.399831,1430.9,856.843,0.798021
41,,,0.486642,1371.98,589.179,0.765282,1330.85,598.038,0.580845,,,0.265892,,,0.272953,1398.64,580.316,0.626991,1451.59,603.831,0.695154,1501.51,630.374,0.708262,1401.62,712.697,0.772407,1425.05,701.045,0.67525,1419.05,780.407,0.779299,1425.0,845.231,0.852998,1383.82,715.716,0.73653,1345.58,789.421,0.785341,1307.46,871.708,0.796839,,,0.200328,1333.79,551.001,0.523631,,,0.0,1354.49,550.741,0.562086,,,0.46735,1280.85,880.413,0.591228,1316.1,883.355,0.682989,,,0.457865,,,0.403975,1430.91,856.852,0.797339
42,,,0.316565,1374.99,577.391,0.81554,1404.51,574.402,0.568791,,,0.470704,1510.39,627.353,0.532193,,,0.464145,,,0.196099,,,0.180483,1407.34,700.982,0.71476,1430.92,695.086,0.676947,1419.15,765.885,0.814615,1425.14,839.331,0.850486,1386.78,709.839,0.69207,1348.51,786.336,0.832016,1316.08,862.97,0.787173,,,0.0902811,,,0.0,,,0.0672826,,,0.0,1280.91,860.004,0.593011,1283.84,874.622,0.643085,1322.02,880.433,0.671265,,,0.472086,,,0.416491,1433.83,851.043,0.71821
43,,,0.296444,1375.0,577.374,0.807555,1404.52,574.385,0.57742,,,0.488365,1510.38,624.63,0.5592,,,0.489091,,,0.204401,,,0.131009,1407.38,698.106,0.720179,1430.95,695.033,0.683317,1419.13,765.862,0.818579,1425.15,839.322,0.850939,1386.78,709.76,0.689962,1348.51,786.309,0.832451,1316.1,862.955,0.791851,,,0.0878134,,,0.0,,,0.0734774,,,0.0,1283.69,859.991,0.607884,1283.87,874.61,0.650348,1322.04,880.425,0.675413,,,0.472367,,,0.414256,1433.82,851.041,0.722922
44,,,0.319872,1375.0,577.377,0.81277,1404.5,574.38,0.547702,,,0.450522,1510.37,627.355,0.510188,,,0.440056,,,0.185068,,,0.159987,1407.36,698.128,0.718464,1430.92,695.059,0.677938,1419.14,765.894,0.814498,1425.15,839.336,0.847706,1386.81,709.775,0.687933,1348.52,786.296,0.830946,1316.08,862.959,0.790122,,,0.0930145,,,0.0,,,0.0608029,,,0.0,1283.68,859.983,0.595843,1283.85,874.612,0.642338,1322.02,880.425,0.672176,,,0.467228,,,0.409599,1433.84,851.045,0.716309
45,,,0.487181,1380.9,577.381,0.778055,1419.17,574.408,0.54158,,,0.397527,,,0.495435,,,0.285178,,,0.4327,1513.28,624.434,0.507818,1410.34,698.008,0.735024,1433.82,695.005,0.696057,1419.12,765.783,0.841799,1425.17,836.464,0.864821,1392.68,703.898,0.698636,1348.46,783.322,0.820956,1324.92,860.009,0.852356,,,0.117165,,,0.4901,,,0.0,1369.05,539.13,0.524917,1283.76,862.859,0.647728,1292.57,874.638,0.705904,1327.96,877.52,0.723179,,,0.486803,,,0.422643,1433.9,845.237,0.730975
46,,,0.481193,1380.93,577.392,0.773243,1419.19,574.409,0.541738,,,0.398452,,,0.49705,,,0.292741,,,0.435696,1513.29,624.441,0.509942,1410.33,698.035,0.732384,1433.82,695.034,0.694266,1419.14,765.798,0.839751,1425.16,836.46,0.863972,1392.67,703.927,0.695686,1348.48,783.317,0.819856,1324.9,860.016,0.847854,,,0.123702,,,0.480983,,,0.0,1366.19,539.124,0.521042,1283.76,862.849,0.643301,1292.56,874.626,0.700243,1327.94,877.529,0.722298,,,0.482233,,,0.419452,1433.89,845.233,0.728614
47,,,0.411395,1386.82,580.398,0.74209,,,0.480772,,,0.140717,,,0.135814,1410.27,577.478,0.566166,1469.18,603.967,0.66893,1516.31,639.187,0.715685,1407.4,709.825,0.728358,1425.03,706.836,0.665251,1419.04,783.327,0.793859,1424.99,848.11,0.843321,1398.43,712.767,0.732429,1348.43,786.223,0.822244,1330.83,871.653,0.830104,,,0.164523,,,0.434397,,,0.0,,,0.482544,1292.56,880.502,0.6017,1304.34,883.497,0.756057,1336.72,880.631,0.767949,,,0.488994,,,0.416543,1430.9,856.879,0.799578
48,,,0.431203,1386.75,580.413,0.752083,1354.46,594.968,0.527117,,,0.211411,,,0.204963,1410.32,577.485,0.597314,1469.17,603.965,0.684148,1516.3,639.164,0.731203,1407.39,709.854,0.729326,1425.02,706.864,0.659315,1419.05,783.317,0.792079,1425.0,848.115,0.841332,1398.44,712.791,0.728947,1348.41,786.217,0.818731,1330.82,871.659,0.829085,,,0.183485,,,0.46178,,,0.0,,,0.49401,1292.58,880.523,0.592953,1304.35,883.509,0.745802,1336.7,880.629,0.76352,,,0.486061,,,0.414947,1430.91,856.88,0.794726
49,1348.49,568.478,0.677961,1383.79,592.059,0.812736,1354.29,597.844,0.788563,1304.28,609.802,0.511663,,,0.464151,1416.15,586.185,0.751755,1472.08,615.625,0.810408,1519.13,647.982,0.856072,1407.39,712.665,0.734966,1422.07,706.92,0.634363,1407.45,786.285,0.822704,1422.13,856.974,0.90554,1401.41,712.765,0.724866,1345.59,786.43,0.830862,1336.72,877.604,0.830576,,,0.393853,1354.31,553.839,0.756003,,,0.0,1377.86,550.917,0.677312,1304.3,880.636,0.70567,1310.2,886.451,0.770589,1348.51,883.567,0.825248,,,0.440899,,,0.372622,1425.18,860.049,0.819145
